"Type";"Name";"Count";"TotalTime";"OwnTime";"TotalWaitTime";"OwnWaitTime"
"ISML";"app_storefront_base/default/product/components/addToCartButtonExtension";"4";"77810";"77810";"499";"499"
"ISML";"app_storefront_base/default/product/components/addToCartProduct";"4";"1418005";"1166321";"1869";"986"
"ISML";"app_storefront_base/default/product/components/attributes";"4";"121024";"121024";"963";"963"
"ISML";"app_storefront_base/default/product/components/availability";"4";"573471";"304167";"2350";"2926"
"ISML";"app_storefront_base/default/product/components/description";"4";"158563";"158563";"82";"82"
"ISML";"app_storefront_base/default/product/components/descriptionAndDetails";"4";"3734028";"2755961";"2846";"1823"
"ISML";"app_storefront_base/default/product/components/details";"4";"146301";"146301";"572";"572"
"ISML";"app_storefront_base/default/product/components/imageCarousel";"4";"1456465";"852224";"1990";"0"
"ISML";"app_storefront_base/default/product/components/mainAttributes";"4";"128041";"128041";"1010";"1010"
"ISML";"app_storefront_base/default/product/components/pidRating";"4";"2588825";"1416045";"2237";"5592"
"ISML";"app_storefront_base/default/product/components/pricing/ajaxMain";"4";"6188164";"1191034";"157474";"100"
"ISML";"app_storefront_base/default/product/components/pricing/main";"33";"12828134";"3235509";"167047";"155362"
"ISML";"app_storefront_base/default/product/components/productAvailability";"4";"1493297";"919826";"2050";"0"
"ISML";"app_storefront_base/default/product/components/productNumber";"4";"378526";"178854";"1323";"1603"
"ISML";"app_storefront_base/default/product/components/productRating";"29";"2171479";"2171479";"0";"0"
"ISML";"app_storefront_base/default/product/components/productTileImage";"25";"4147316";"2889325";"9595";"13881"
"ISML";"app_storefront_base/default/product/components/productTileName";"25";"1082581";"1082581";"4775";"4775"
"ISML";"app_storefront_base/default/product/components/productTileSwatch";"25";"4108142";"3868004";"3182";"0"
"ISML";"app_storefront_base/default/product/components/promotions";"4";"301767";"292946";"1067";"36"
"ISML";"app_storefront_base/default/product/components/quantity";"4";"1008038";"855216";"764";"0"
"ISML";"app_storefront_base/default/product/components/ratings";"25";"4406720";"2507116";"4149";"11020"
"ISML";"app_storefront_base/default/product/components/socialIcons";"4";"3420212";"1907363";"961";"0"
"ISML";"app_storefront_base/default/product/components/variationAttribute";"9";"2413262";"1620836";"2327";"2792"
"ISML";"app_storefront_base/default/product/gridTile";"25";"39858896";"6574965";"7235";"0"
"ISML";"app_storefront_base/default/product/productDetails";"4";"83868672";"14443562";"18246599";"0"
"ISML";"app_storefront_base/default/product/productTile";"25";"33283931";"9281109";"10352";"0"
"ISML";"app_storefront_base/default/product/productTileFooter";"25";"9225362";"2470899";"0";"2963"
"ISML";"app_storefront_base/default/slots/content/contentAssetBody";"23";"145715851";"145301775";"93921046";"93917929"
"ISML";"app_storefront_base/default/slots/content/htmlSlotContainer";"8";"4466541";"1308614";"6806";"2059"
"ISML";"app_storefront_base/default/slots/htmlSlotContainer";"8";"3157927";"2994546";"4747";"5275"
"ISML";"app_storefront_base/default/slots/product/homePageProductSlot";"5";"4403559";"3639215";"3595";"0"
"ONREQUEST";"/Sites-Mailchimp-Site/default/Product-Show";"1";"14492273";"14492273";"8986040";"8986040"
"ONREQUEST";"/Sites-Mailchimp-Site/default/__Analytics-Start";"3";"6745862";"6745862";"1381";"1381"
"ONREQUEST";"/Sites-Mailchimp-Site/default/__SYSTEM__StorefrontToolkit-SitePreview";"1";"1123610";"1123610";"177";"177"
"ONREQUEST";"/Sites-Mailchimp-Site/default/__SYSTEM__StorefrontToolkit-Start";"1";"278575";"278575";"155";"155"
"ONREQUEST";"/Sites-RefArch-Site/-/null-null";"5";"33696151";"33696151";"11731666";"11731666"
"ONREQUEST";"/Sites-RefArch-Site/default/__SYSTEM__StorefrontToolkit-Init";"41";"183514213";"183514213";"79148580";"79148580"
"ONREQUEST";"/Sites-RefArch-Site/en_US/ConsentTracking-GetContent";"1";"718912";"718912";"419";"419"
"ONREQUEST";"/Sites-RefArch-Site/en_US/ConsentTracking-SetConsent";"1";"992868";"992868";"134";"134"
"ONREQUEST";"/Sites-RefArch-Site/en_US/Product-Show";"3";"4514502";"4514502";"1099";"1099"
"ONREQUEST";"/Sites-RefArch-Site/en_US/__Analytics-Start";"8";"32967817";"32967817";"13945121";"13945121"
"PIPELINE_NODE";"bc_api:Assign";"13";"2242333";"2242333";"0";"0"
"SCRIPT_API";"dw.campaign.Promotion#getCalloutMsg()";"4";"231325";"231325";"0";"0"
"SCRIPT_API";"dw.campaign.Promotion#getDetails()";"4";"131212";"131212";"0";"0"
"SCRIPT_API";"dw.campaign.Promotion#getID()";"22";"43111";"43111";"908";"908"
"SCRIPT_API";"dw.campaign.Promotion#getName()";"2";"58642";"58642";"0";"0"
"SCRIPT_API";"dw.campaign.Promotion#getPromotionClass()";"6";"27310";"27310";"149";"149"
"SCRIPT_API";"dw.campaign.Promotion#getPromotionalPrice(dw.catalog.Product,dw.catalog.ProductOptionModel)";"2";"95981";"95981";"0";"0"
"SCRIPT_API";"dw.campaign.Promotion#getRank()";"2";"5050";"5050";"50";"50"
"SCRIPT_API";"dw.campaign.Promotion#isEnabled()";"2";"8270";"8270";"0";"0"
"SCRIPT_API";"dw.campaign.PromotionMgr#getActiveCustomerPromotions()";"9";"3559045";"3559045";"207119";"207119"
"SCRIPT_API";"dw.campaign.PromotionPlan#getProductPromotions()";"5";"1662839";"1662839";"80564";"80564"
"SCRIPT_API";"dw.campaign.PromotionPlan#getProductPromotions(dw.catalog.Product)";"4";"2568835";"2568835";"0";"0"
"SCRIPT_API";"dw.campaign.SlotContent#getContent()";"36";"297393";"297393";"0";"0"
"SCRIPT_API";"dw.catalog.Catalog#getRoot()";"9";"206234";"206234";"0";"0"
"SCRIPT_API";"dw.catalog.CatalogMgr#getCategory(String)";"8";"83730";"83730";"0";"0"
"SCRIPT_API";"dw.catalog.CatalogMgr#getSiteCatalog()";"9";"255666";"255666";"6755";"6755"
"SCRIPT_API";"dw.catalog.Category#getDisplayName()";"30";"734075";"734075";"0";"0"
"SCRIPT_API";"dw.catalog.Category#getID()";"68";"114940";"114940";"3869";"3869"
"SCRIPT_API";"dw.catalog.Category#getOnlineSubCategories()";"27";"10613585";"10613585";"6097857";"6097857"
"SCRIPT_API";"dw.catalog.Category#getParent()";"32";"46412";"46412";"1186";"1186"
"SCRIPT_API";"dw.catalog.Category#hasOnlineProducts()";"72";"32939438";"32939438";"22944203";"22944203"
"SCRIPT_API";"dw.catalog.Category#hasOnlineSubCategories()";"63";"1018113";"1018113";"0";"0"
"SCRIPT_API";"dw.catalog.PriceBook#getID()";"53";"78230";"78230";"1050";"1050"
"SCRIPT_API";"dw.catalog.PriceBook#getParentPriceBook()";"40";"107881";"107881";"1009";"1009"
"SCRIPT_API";"dw.catalog.PriceBookMgr#getApplicablePriceBooks()";"5";"54470";"54470";"0";"0"
"SCRIPT_API";"dw.catalog.PriceBookMgr#setApplicablePriceBooks(dw.catalog.PriceBook[])";"10";"144712";"144712";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getAttributeModel()";"4";"1895235";"1895235";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getAvailabilityModel()";"4";"137372";"137372";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getBrand()";"6";"19081";"19081";"472";"472"
"SCRIPT_API";"dw.catalog.Product#getID()";"109";"150792";"150792";"12126";"12126"
"SCRIPT_API";"dw.catalog.Product#getImages(String)";"25";"7805411";"7805411";"249388";"249388"
"SCRIPT_API";"dw.catalog.Product#getLongDescription()";"2";"84962";"84962";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getMinOrderQuantity()";"20";"90610";"90610";"1039";"1039"
"SCRIPT_API";"dw.catalog.Product#getName()";"6";"198753";"198753";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getOptionModel()";"4";"146042";"146042";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getPageDescription()";"1";"15370";"15370";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getPageKeywords()";"1";"11130";"11130";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getPageMetaTags()";"4";"260464";"260464";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getPageTitle()";"1";"21531";"21531";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getPriceModel()";"25";"11978433";"11978433";"5825514";"5825514"
"SCRIPT_API";"dw.catalog.Product#getPriceModel(dw.catalog.ProductOptionModel)";"4";"1180921";"1180921";"335898";"335898"
"SCRIPT_API";"dw.catalog.Product#getPrimaryCategory()";"15";"315348";"315348";"2225";"2225"
"SCRIPT_API";"dw.catalog.Product#getShortDescription()";"2";"53912";"53912";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getStepQuantity()";"4";"28470";"28470";"81";"81"
"SCRIPT_API";"dw.catalog.Product#getTemplate()";"1";"2590";"2590";"100";"100"
"SCRIPT_API";"dw.catalog.Product#getVariationModel()";"8";"416266";"416266";"0";"0"
"SCRIPT_API";"dw.catalog.Product#isMaster()";"43";"139754";"139754";"2431";"2431"
"SCRIPT_API";"dw.catalog.Product#isOnline()";"4";"141472";"141472";"0";"0"
"SCRIPT_API";"dw.catalog.Product#isVariant()";"34";"73899";"73899";"1211";"1211"
"SCRIPT_API";"dw.catalog.Product#isVariationGroup()";"6";"568530";"568530";"0";"0"
"SCRIPT_API";"dw.catalog.ProductAttributeModel#getVisibleAttributeGroups()";"4";"70321";"70321";"61";"61"
"SCRIPT_API";"dw.catalog.ProductAvailabilityLevels#getBackorder()";"4";"6090";"6090";"50";"50"
"SCRIPT_API";"dw.catalog.ProductAvailabilityLevels#getInStock()";"8";"10579";"10579";"140";"140"
"SCRIPT_API";"dw.catalog.ProductAvailabilityLevels#getNotAvailable()";"4";"4960";"4960";"0";"0"
"SCRIPT_API";"dw.catalog.ProductAvailabilityLevels#getPreorder()";"4";"10230";"10230";"330";"330"
"SCRIPT_API";"dw.catalog.ProductAvailabilityModel#getAvailabilityLevels(Number)";"4";"962538";"962538";"0";"0"
"SCRIPT_API";"dw.catalog.ProductAvailabilityModel#getInventoryRecord()";"4";"23310";"23310";"241";"241"
"SCRIPT_API";"dw.catalog.ProductAvailabilityModel#isOrderable(Number)";"4";"371817";"371817";"29326";"29326"
"SCRIPT_API";"dw.catalog.ProductInventoryRecord#getInStockDate()";"3";"8510";"8510";"99";"99"
"SCRIPT_API";"dw.catalog.ProductMgr#getProduct(String)";"33";"678337";"678337";"1352";"1352"
"SCRIPT_API";"dw.catalog.ProductOptionModel#getOptions()";"12";"147884";"147884";"745";"745"
"SCRIPT_API";"dw.catalog.ProductPriceInfo#getPriceBook()";"53";"130491";"130491";"1037";"1037"
"SCRIPT_API";"dw.catalog.ProductPriceModel#getPrice()";"6";"97303";"97303";"0";"0"
"SCRIPT_API";"dw.catalog.ProductPriceModel#getPriceBookPrice(String)";"3";"2259071";"2259071";"1468458";"1468458"
"SCRIPT_API";"dw.catalog.ProductPriceModel#getPriceInfo()";"78";"2710540";"2710540";"9412";"9412"
"SCRIPT_API";"dw.catalog.ProductPriceModel#getPriceTable()";"4";"1341634";"1341634";"453621";"453621"
"SCRIPT_API";"dw.catalog.ProductPriceTable#getPrice(dw.value.Quantity)";"3";"11180";"11180";"50";"50"
"SCRIPT_API";"dw.catalog.ProductPriceTable#getQuantities()";"5";"351436";"351436";"0";"0"
"SCRIPT_API";"dw.catalog.ProductSearchHit#getDiscountedPromotionIDs()";"25";"4085126";"4085126";"350244";"350244"
"SCRIPT_API";"dw.catalog.ProductSearchHit#getFirstRepresentedProduct()";"25";"379249";"379249";"2100";"2100"
"SCRIPT_API";"dw.catalog.ProductSearchHit#getFirstRepresentedProductID()";"20";"62710";"62710";"408";"408"
"SCRIPT_API";"dw.catalog.ProductSearchHit#getMaxPrice()";"55";"256353";"256353";"0";"0"
"SCRIPT_API";"dw.catalog.ProductSearchHit#getMinPrice()";"55";"670202";"670202";"79545";"79545"
"SCRIPT_API";"dw.catalog.ProductSearchHit#getProduct()";"5";"51280";"51280";"0";"0"
"SCRIPT_API";"dw.catalog.ProductSearchHit#getProductID()";"90";"82180";"82180";"4560";"4560"
"SCRIPT_API";"dw.catalog.ProductSearchHit#getRepresentedVariationValues(Object)";"25";"2216055";"2216055";"0";"0"
"SCRIPT_API";"dw.catalog.ProductSearchModel#getProductSearchHit(dw.catalog.Product)";"30";"23285361";"23285361";"37974";"37974"
"SCRIPT_API";"dw.catalog.ProductSearchModel#getProductSearchHits()";"20";"236463";"236463";"211";"211"
"SCRIPT_API";"dw.catalog.ProductSearchModel#search()";"30";"47404309";"47404309";"7481476";"7481476"
"SCRIPT_API";"dw.catalog.ProductSearchModel()";"30";"4677636";"4677636";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationAttribute#getAttributeID()";"50";"126214";"126214";"17579";"17579"
"SCRIPT_API";"dw.catalog.ProductVariationAttribute#getDisplayName()";"9";"672493";"672493";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationAttribute#getID()";"21";"34260";"34260";"1319";"1319"
"SCRIPT_API";"dw.catalog.ProductVariationAttributeValue#equals(Object)";"25";"62901";"62901";"982";"982"
"SCRIPT_API";"dw.catalog.ProductVariationAttributeValue#getDescription()";"77";"576453";"576453";"6775";"6775"
"SCRIPT_API";"dw.catalog.ProductVariationAttributeValue#getDisplayValue()";"93";"1127558";"1127558";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationAttributeValue#getID()";"79";"187984";"187984";"5544";"5544"
"SCRIPT_API";"dw.catalog.ProductVariationAttributeValue#getImage(String,Number)";"45";"6947452";"6947452";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationAttributeValue#getImages(String)";"4";"542420";"542420";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationAttributeValue#getValue()";"123";"841974";"841974";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationModel#getAllValues(dw.catalog.ProductVariationAttribute)";"12";"375926";"375926";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationModel#getImages(String)";"8";"2707978";"2707978";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationModel#getMaster()";"4";"20581";"20581";"151";"151"
"SCRIPT_API";"dw.catalog.ProductVariationModel#getProductVariationAttributes()";"6";"123882";"123882";"211";"211"
"SCRIPT_API";"dw.catalog.ProductVariationModel#getSelectedValue(dw.catalog.ProductVariationAttribute)";"9";"54361";"54361";"191";"191"
"SCRIPT_API";"dw.catalog.ProductVariationModel#getSelectedVariant()";"8";"69341";"69341";"2641";"2641"
"SCRIPT_API";"dw.catalog.ProductVariationModel#hasOrderableVariants(dw.catalog.ProductVariationAttribute,dw.catalog.ProductVariationAttributeValue)";"32";"3615863";"3615863";"6735";"6735"
"SCRIPT_API";"dw.catalog.ProductVariationModel#setSelectedAttributeValue(String,String)";"1";"8160";"8160";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationModel#url(String,Object[])";"4";"89414";"89414";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationModel#urlSelectVariationValue(String,dw.catalog.ProductVariationAttribute,dw.catalog.ProductVariationAttributeValue)";"21";"881157";"881157";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationModel#urlUnselectVariationValue(String,dw.catalog.ProductVariationAttribute)";"8";"522580";"522580";"0";"0"
"SCRIPT_API";"dw.catalog.SearchModel#getCount()";"30";"585724";"585724";"357";"357"
"SCRIPT_API";"dw.catalog.SearchModel#setSearchPhrase(String)";"30";"149741";"149741";"346";"346"
"SCRIPT_API";"dw.catalog.Variant#getBrand()";"23";"234820";"234820";"600";"600"
"SCRIPT_API";"dw.catalog.Variant#getLongDescription()";"6";"663933";"663933";"0";"0"
"SCRIPT_API";"dw.catalog.Variant#getMasterProduct()";"9";"28590";"28590";"279";"279"
"SCRIPT_API";"dw.catalog.Variant#getName()";"23";"1858973";"1858973";"0";"0"
"SCRIPT_API";"dw.catalog.Variant#getPageDescription()";"3";"94613";"94613";"0";"0"
"SCRIPT_API";"dw.catalog.Variant#getPageKeywords()";"3";"71463";"71463";"0";"0"
"SCRIPT_API";"dw.catalog.Variant#getPageTitle()";"3";"152162";"152162";"0";"0"
"SCRIPT_API";"dw.catalog.Variant#getShortDescription()";"6";"429248";"429248";"0";"0"
"SCRIPT_API";"dw.catalog.Variant#getTemplate()";"3";"24390";"24390";"159";"159"
"SCRIPT_API";"dw.content.Content#getID()";"46";"162955";"162955";"1106";"1106"
"SCRIPT_API";"dw.content.Content#getName()";"46";"1043615";"1043615";"0";"0"
"SCRIPT_API";"dw.content.Content#getPageDescription()";"46";"524888";"524888";"0";"0"
"SCRIPT_API";"dw.content.Content#getPageKeywords()";"46";"452556";"452556";"0";"0"
"SCRIPT_API";"dw.content.Content#getPageMetaTags()";"46";"1294590";"1294590";"0";"0"
"SCRIPT_API";"dw.content.Content#getPageTitle()";"46";"661246";"661246";"0";"0"
"SCRIPT_API";"dw.content.Content#getTemplate()";"46";"117317";"117317";"1203";"1203"
"SCRIPT_API";"dw.content.Content#isOnline()";"62";"3204739";"3204739";"116842";"116842"
"SCRIPT_API";"dw.content.ContentMgr#getContent(String)";"79";"2139522";"2139522";"4787";"4787"
"SCRIPT_API";"dw.content.MarkupText#getMarkup()";"20";"217202";"217202";"0";"0"
"SCRIPT_API";"dw.content.MediaFile#getAbsURL()";"45";"1355861";"1355861";"0";"0"
"SCRIPT_API";"dw.content.MediaFile#getAlt()";"90";"150164";"150164";"3353";"3353"
"SCRIPT_API";"dw.content.MediaFile#getTitle()";"90";"104617";"104617";"4855";"4855"
"SCRIPT_API";"dw.content.MediaFile#getURL()";"90";"107654559";"107654559";"77149015";"77149015"
"SCRIPT_API";"dw.customer.Customer#getProfile()";"18";"92942";"92942";"1446";"1446"
"SCRIPT_API";"dw.customer.CustomerGroup#getID()";"3";"14161";"14161";"1332";"1332"
"SCRIPT_API";"dw.experience.PageMgr#getPage(String)";"5";"288554";"288554";"0";"0"
"SCRIPT_API";"dw.experience.PageMgr#getPageByCategory(dw.catalog.Category,Boolean,String)";"8";"6530967";"6530967";"4948047";"4948047"
"SCRIPT_API";"dw.experience.PageMgr#getPageByProduct(dw.catalog.Product,Boolean,String)";"8";"4928827";"4928827";"1747139";"1747139"
"SCRIPT_API";"dw.io.PrintWriter#print(String)";"1";"4230";"4230";"180";"180"
"SCRIPT_API";"dw.object.ExtensibleObject#getCustom()";"345";"1444417";"1444417";"25124";"25124"
"SCRIPT_API";"dw.object.PersistentObject#getUUID()";"75";"348225";"348225";"18336";"18336"
"SCRIPT_API";"dw.order.BasketMgr#getCurrentBasket()";"9";"725475";"725475";"995";"995"
"SCRIPT_API";"dw.system.HookMgr#callHook(String,String,Object[])";"30";"772832";"772832";"0";"0"
"SCRIPT_API";"dw.system.HookMgr#hasHook(String)";"896";"6508441";"6508441";"89362";"89362"
"SCRIPT_API";"dw.system.Logger#warn(String,Object[])";"14";"6881383";"6881383";"3713091";"3713091"
"SCRIPT_API";"dw.system.Request#getHttpHeaders()";"896";"14543410";"14543410";"0";"0"
"SCRIPT_API";"dw.system.Request#getHttpHost()";"949";"1322005";"1322005";"25654";"25654"
"SCRIPT_API";"dw.system.Request#getHttpMethod()";"896";"857614";"857614";"21125";"21125"
"SCRIPT_API";"dw.system.Request#getHttpPath()";"896";"1826623";"1826623";"4796";"4796"
"SCRIPT_API";"dw.system.Request#getHttpQueryString()";"1311";"1851274";"1851274";"175937";"175937"
"SCRIPT_API";"dw.system.Request#getLocale()";"966";"1274986";"1274986";"135093";"135093"
"SCRIPT_API";"dw.system.Request#getPageMetaData()";"45";"139283";"139283";"5425";"5425"
"SCRIPT_API";"dw.system.Request#getRequestID()";"25";"74579";"74579";"494";"494"
"SCRIPT_API";"dw.system.Request#isHttpSecure()";"896";"994827";"994827";"22455";"22455"
"SCRIPT_API";"dw.system.Request#isIncludeRequest()";"1792";"1537073";"1537073";"63536";"63536"
"SCRIPT_API";"dw.system.Response#getWriter()";"1";"730522";"730522";"0";"0"
"SCRIPT_API";"dw.system.Response#setContentType(String)";"1";"6730";"6730";"351";"351"
"SCRIPT_API";"dw.system.Response#setExpires(Date)";"102";"398907";"398907";"23253";"23253"
"SCRIPT_API";"dw.system.Response#setHttpHeader(String,String)";"1792";"18560660";"18560660";"2859700";"2859700"
"SCRIPT_API";"dw.system.Response#setStatus(Number)";"1";"5180";"5180";"160";"160"
"SCRIPT_API";"dw.system.Response#setVaryBy(String)";"29";"116244";"116244";"83";"83"
"SCRIPT_API";"dw.system.Session#getCurrency()";"1168";"5101314";"5101314";"0";"0"
"SCRIPT_API";"dw.system.Session#getPrivacy()";"98";"217413";"217413";"12284";"12284"
"SCRIPT_API";"dw.system.Session#setTrackingAllowed(Boolean)";"15";"246503";"246503";"0";"0"
"SCRIPT_API";"dw.system.Site#getAllowedLocales()";"18";"176024";"176024";"0";"0"
"SCRIPT_API";"dw.system.Site#getCurrent()";"33";"1469748";"1469748";"11260";"11260"
"SCRIPT_API";"dw.system.Site#getID()";"18";"46252";"46252";"1252";"1252"
"SCRIPT_API";"dw.system.Site#getPageMetaTags()";"5";"908816";"908816";"0";"0"
"SCRIPT_API";"dw.system.Site#getPreferences()";"10";"248303";"248303";"0";"0"
"SCRIPT_API";"dw.system.System#getInstanceType()";"13";"57542";"57542";"2233";"2233"
"SCRIPT_API";"dw.template.ISML#renderTemplate(String,Object)";"157";"1295535488";"23362567";"1066884894";"14596"
"SCRIPT_API";"dw.util.ArrayList()";"25";"156253";"156253";"1814";"1814"
"SCRIPT_API";"dw.util.Collection#getLength()";"48";"164833";"164833";"2534";"2534"
"SCRIPT_API";"dw.util.Collection#iterator()";"120";"287661";"287661";"16077";"16077"
"SCRIPT_API";"dw.util.Currency#getCurrencyCode()";"994";"719425";"719425";"29163";"29163"
"SCRIPT_API";"dw.util.Currency#getDefaultFractionDigits()";"958";"643053";"643053";"23857";"23857"
"SCRIPT_API";"dw.util.Currency#getName()";"958";"601207";"601207";"23021";"23021"
"SCRIPT_API";"dw.util.Currency#getSymbol()";"958";"590327";"590327";"17581";"17581"
"SCRIPT_API";"dw.util.Decimal#get()";"32";"79024";"79024";"524";"524"
"SCRIPT_API";"dw.util.Decimal#toString()";"32";"89702";"89702";"244";"244"
"SCRIPT_API";"dw.util.HashMap()";"14";"142044";"142044";"544";"544"
"SCRIPT_API";"dw.util.Iterator#hasNext()";"334";"488671";"488671";"27286";"27286"
"SCRIPT_API";"dw.util.Iterator#next()";"263";"746860";"746860";"3015";"3015"
"SCRIPT_API";"dw.util.List#get(Number)";"1";"6600";"6600";"11";"11"
"SCRIPT_API";"dw.util.List#indexOf(Object)";"208";"211876";"211876";"10609";"10609"
"SCRIPT_API";"dw.util.List#size()";"53";"245566";"245566";"4337";"4337"
"SCRIPT_API";"dw.util.Locale#getCountry()";"18";"51270";"51270";"290";"290"
"SCRIPT_API";"dw.util.Locale#getDisplayCountry()";"18";"116334";"116334";"48";"48"
"SCRIPT_API";"dw.util.Locale#getDisplayLanguage()";"18";"31450";"31450";"270";"270"
"SCRIPT_API";"dw.util.Locale#getDisplayName()";"18";"354124";"354124";"0";"0"
"SCRIPT_API";"dw.util.Locale#getID()";"384";"298573";"298573";"14114";"14114"
"SCRIPT_API";"dw.util.Locale#getLanguage()";"28";"68981";"68981";"587";"587"
"SCRIPT_API";"dw.util.Locale#getLocale(String)";"70";"250856";"250856";"492";"492"
"SCRIPT_API";"dw.util.Map#entrySet()";"1";"5901";"5901";"42";"42"
"SCRIPT_API";"dw.util.Map#get(Object)";"1";"3891";"3891";"21";"21"
"SCRIPT_API";"dw.util.Map#keySet()";"1";"11920";"11920";"100";"100"
"SCRIPT_API";"dw.util.Map#put(Object,Object)";"4";"27731";"27731";"382";"382"
"SCRIPT_API";"dw.util.StringUtils#formatMoney(dw.value.Money)";"32";"2942296";"2942296";"0";"0"
"SCRIPT_API";"dw.util.Template#render(dw.util.Map)";"4";"7398013";"1209849";"155848";"0"
"SCRIPT_API";"dw.util.Template(String)";"4";"25920";"25920";"0";"0"
"SCRIPT_API";"dw.value.MimeEncodedText#getText()";"4";"13690";"13690";"61";"61"
"SCRIPT_API";"dw.value.Money#getCurrencyCode()";"32";"59460";"59460";"561";"561"
"SCRIPT_API";"dw.value.Money#getDecimalValue()";"64";"159026";"159026";"2772";"2772"
"SCRIPT_API";"dw.value.Money#getValue()";"106";"92106";"92106";"4324";"4324"
"SCRIPT_API";"dw.value.Money#getValueOrNull()";"31";"99633";"99633";"693";"693"
"SCRIPT_API";"dw.value.Money#isAvailable()";"112";"91611";"91611";"5075";"5075"
"SCRIPT_API";"dw.value.Quantity#getValue()";"39";"61223";"61223";"1142";"1142"
"SCRIPT_API";"dw.web.CSRFProtection#generateToken()";"72";"1910147";"1910147";"0";"0"
"SCRIPT_API";"dw.web.CSRFProtection#getTokenName()";"72";"287140";"287140";"22335";"22335"
"SCRIPT_API";"dw.web.CSRFProtection#validateRequest()";"1";"90462";"90462";"0";"0"
"SCRIPT_API";"dw.web.LoopIterator#getCount()";"100";"139007";"139007";"26990";"26990"
"SCRIPT_API";"dw.web.LoopIterator#getIndex()";"28";"47642";"47642";"3513";"3513"
"SCRIPT_API";"dw.web.LoopIterator#isFirst()";"3";"17122";"17122";"1341";"1341"
"SCRIPT_API";"dw.web.LoopIterator#isLast()";"33";"93359";"93359";"8613";"8613"
