"Type";"Name";"Count";"TotalTime";"OwnTime";"TotalWaitTime";"OwnWaitTime"
"ISML";"app_storefront_base/default/product/components/addToCartButtonExtension";"2";"49622";"49622";"812";"812"
"ISML";"app_storefront_base/default/product/components/addToCartProduct";"2";"1609031";"1399536";"464918";"463634"
"ISML";"app_storefront_base/default/product/components/attributes";"2";"113112";"113112";"0";"0"
"ISML";"app_storefront_base/default/product/components/availability";"2";"594511";"331745";"548";"734"
"ISML";"app_storefront_base/default/product/components/description";"2";"165273";"165273";"492";"492"
"ISML";"app_storefront_base/default/product/components/descriptionAndDetails";"2";"2707521";"1725872";"1552";"3258"
"ISML";"app_storefront_base/default/product/components/details";"2";"100622";"100622";"53";"53"
"ISML";"app_storefront_base/default/product/components/imageCarousel";"2";"1918196";"927348";"1030";"0"
"ISML";"app_storefront_base/default/product/components/mainAttributes";"2";"166303";"166303";"0";"0"
"ISML";"app_storefront_base/default/product/components/pidRating";"2";"2131532";"977091";"278006";"166519"
"ISML";"app_storefront_base/default/product/components/pricing/ajaxMain";"2";"6787898";"1256244";"614060";"841"
"ISML";"app_storefront_base/default/product/components/pricing/main";"21";"15568175";"3870864";"667691";"0"
"ISML";"app_storefront_base/default/product/components/productAvailability";"2";"1361485";"766974";"134852";"134304"
"ISML";"app_storefront_base/default/product/components/productNumber";"2";"445298";"289925";"112887";"112766"
"ISML";"app_storefront_base/default/product/components/productRating";"19";"2295463";"2295463";"0";"0"
"ISML";"app_storefront_base/default/product/components/productTileImage";"17";"7263946";"2955022";"7864";"17774"
"ISML";"app_storefront_base/default/product/components/productTileName";"17";"965817";"965817";"4076";"4076"
"ISML";"app_storefront_base/default/product/components/productTileSwatch";"17";"4870584";"3573578";"1700";"0"
"ISML";"app_storefront_base/default/product/components/promotions";"2";"232073";"232073";"582";"582"
"ISML";"app_storefront_base/default/product/components/quantity";"2";"946677";"760463";"0";"0"
"ISML";"app_storefront_base/default/product/components/ratings";"17";"5436684";"3374596";"7538";"11496"
"ISML";"app_storefront_base/default/product/components/socialIcons";"2";"3100619";"1635220";"650";"0"
"ISML";"app_storefront_base/default/product/components/variationAttribute";"5";"2431606";"1719611";"788";"0"
"ISML";"app_storefront_base/default/product/gridTile";"17";"55933392";"6940549";"99476";"820"
"ISML";"app_storefront_base/default/product/productDetails";"2";"61092563";"14176755";"11955494";"2493909"
"ISML";"app_storefront_base/default/product/productTile";"17";"48992843";"13796464";"98656";"23788"
"ISML";"app_storefront_base/default/product/productTileFooter";"17";"12910607";"3508661";"7379";"9076"
"ISML";"app_storefront_base/default/search/components/productTiles";"1";"205975961";"205822189";"102814673";"102805043"
"ISML";"app_storefront_base/default/search/filterBar";"1";"70064978";"69922425";"244818";"244466"
"ISML";"app_storefront_base/default/search/productGrid";"1";"272898359";"66701563";"103809413";"994615"
"ISML";"app_storefront_base/default/search/resultsCount";"2";"126776069";"123465356";"34360532";"33588318"
"ISML";"app_storefront_base/default/search/searchResults";"1";"711505722";"71484146";"152305477";"1180974"
"ISML";"app_storefront_base/default/search/searchResultsNoDecorator";"1";"618679139";"76830086";"143421679";"4871768"
"ISML";"app_storefront_base/default/search/sortOrderMenu";"1";"73042724";"72824490";"136673";"136240"
"ISML";"app_storefront_base/default/slots/content/contentAssetBody";"5";"31735019";"31612268";"18874385";"18873503"
"ISML";"app_storefront_base/default/slots/content/htmlSlotContainer";"2";"1379187";"261337";"9761";"756"
"ISML";"app_storefront_base/default/slots/htmlSlotContainer";"2";"1117850";"1060019";"9005";"8473"
"ISML";"app_storefront_base/default/slots/product/homePageProductSlot";"1";"1948566";"1692308";"485441";"481212"
"ONREQUEST";"/Sites-Mailchimp-Site/-/null-null";"1";"30263768";"30263768";"19863743";"19863743"
"ONREQUEST";"/Sites-Mailchimp-Site/default/Product-Show";"1";"554961";"554961";"400";"400"
"ONREQUEST";"/Sites-Mailchimp-Site/default/Search-Show";"1";"1416237";"1416237";"623";"623"
"ONREQUEST";"/Sites-Mailchimp-Site/default/__Analytics-Start";"6";"9639953";"9639953";"1164";"1164"
"ONREQUEST";"/Sites-Mailchimp-Site/default/__SYSTEM__StorefrontToolkit-Start";"3";"2926106";"2926106";"1008";"1008"
"ONREQUEST";"/Sites-RefArch-Site/-/null-null";"1";"47815748";"47815748";"29365369";"29365369"
"ONREQUEST";"/Sites-RefArch-Site/en_US/ConsentTracking-GetContent";"1";"720343";"720343";"0";"0"
"ONREQUEST";"/Sites-RefArch-Site/en_US/ConsentTracking-SetConsent";"1";"993708";"993708";"634";"634"
"ONREQUEST";"/Sites-RefArch-Site/en_US/Product-Show";"1";"1084410";"1084410";"5008";"5008"
"ONREQUEST";"/Sites-RefArch-Site/en_US/__Analytics-Start";"2";"3557056";"3557056";"37245";"37245"
"PIPELINE_NODE";"bc_api:Assign";"13";"4954023";"4954023";"0";"0"
"SCRIPT_API";"dw.campaign.Promotion#getID()";"4";"336786";"336786";"110585";"110585"
"SCRIPT_API";"dw.campaign.PromotionMgr#getActiveCustomerPromotions()";"4";"1916596";"1916596";"0";"0"
"SCRIPT_API";"dw.campaign.PromotionPlan#getProductPromotions()";"2";"1922786";"1922786";"1326443";"1326443"
"SCRIPT_API";"dw.campaign.PromotionPlan#getProductPromotions(dw.catalog.Product)";"2";"8287075";"8287075";"5844048";"5844048"
"SCRIPT_API";"dw.campaign.SlotContent#getContent()";"8";"91362";"91362";"0";"0"
"SCRIPT_API";"dw.catalog.Catalog#getRoot()";"7";"902317";"902317";"477405";"477405"
"SCRIPT_API";"dw.catalog.CatalogMgr#getCategory(String)";"7";"3823551";"3823551";"2947040";"2947040"
"SCRIPT_API";"dw.catalog.CatalogMgr#getSiteCatalog()";"7";"190646";"190646";"3657";"3657"
"SCRIPT_API";"dw.catalog.CatalogMgr#getSortingOptions()";"2";"3254603";"3254603";"2606700";"2606700"
"SCRIPT_API";"dw.catalog.Category#getDefaultSortingRule()";"2";"294075";"294075";"0";"0"
"SCRIPT_API";"dw.catalog.Category#getDisplayName()";"18";"1640372";"1640372";"662131";"662131"
"SCRIPT_API";"dw.catalog.Category#getID()";"40";"73395";"73395";"2455";"2455"
"SCRIPT_API";"dw.catalog.Category#getImage()";"2";"21820";"21820";"240";"240"
"SCRIPT_API";"dw.catalog.Category#getOnlineSubCategories()";"15";"13715597";"13715597";"10781691";"10781691"
"SCRIPT_API";"dw.catalog.Category#getPageDescription()";"2";"1264164";"1264164";"924641";"924641"
"SCRIPT_API";"dw.catalog.Category#getPageKeywords()";"2";"1243993";"1243993";"925080";"925080"
"SCRIPT_API";"dw.catalog.Category#getPageTitle()";"2";"1412986";"1412986";"1005833";"1005833"
"SCRIPT_API";"dw.catalog.Category#getParent()";"16";"217553";"217553";"0";"0"
"SCRIPT_API";"dw.catalog.Category#getTemplate()";"1";"25980";"25980";"0";"0"
"SCRIPT_API";"dw.catalog.Category#hasOnlineProducts()";"40";"26354117";"26354117";"18164083";"18164083"
"SCRIPT_API";"dw.catalog.Category#hasOnlineSubCategories()";"35";"716861";"716861";"0";"0"
"SCRIPT_API";"dw.catalog.Category#isOnline()";"2";"40681";"40681";"391";"391"
"SCRIPT_API";"dw.catalog.PriceBook#getID()";"36";"50689";"50689";"961";"961"
"SCRIPT_API";"dw.catalog.PriceBook#getParentPriceBook()";"25";"67372";"67372";"789";"789"
"SCRIPT_API";"dw.catalog.PriceBookMgr#getApplicablePriceBooks()";"2";"31900";"31900";"0";"0"
"SCRIPT_API";"dw.catalog.PriceBookMgr#setApplicablePriceBooks(dw.catalog.PriceBook[])";"4";"90763";"90763";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getAttributeModel()";"2";"2305234";"2305234";"725929";"725929"
"SCRIPT_API";"dw.catalog.Product#getAvailabilityModel()";"2";"2391017";"2391017";"1199452";"1199452"
"SCRIPT_API";"dw.catalog.Product#getBrand()";"14";"239395";"239395";"374";"374"
"SCRIPT_API";"dw.catalog.Product#getID()";"50";"132377";"132377";"6106";"6106"
"SCRIPT_API";"dw.catalog.Product#getImages(String)";"17";"12216862";"12216862";"1663535";"1663535"
"SCRIPT_API";"dw.catalog.Product#getLongDescription()";"2";"140512";"140512";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getMinOrderQuantity()";"10";"53760";"53760";"510";"510"
"SCRIPT_API";"dw.catalog.Product#getName()";"14";"981487";"981487";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getOptionModel()";"2";"1431358";"1431358";"1112189";"1112189"
"SCRIPT_API";"dw.catalog.Product#getPageDescription()";"1";"21400";"21400";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getPageKeywords()";"1";"16551";"16551";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getPageMetaTags()";"2";"3313672";"3313672";"2569722";"2569722"
"SCRIPT_API";"dw.catalog.Product#getPageTitle()";"1";"31761";"31761";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getPriceModel()";"18";"18210656";"18210656";"10200731";"10200731"
"SCRIPT_API";"dw.catalog.Product#getPriceModel(dw.catalog.ProductOptionModel)";"2";"312077";"312077";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getPrimaryCategory()";"7";"189484";"189484";"10525";"10525"
"SCRIPT_API";"dw.catalog.Product#getShortDescription()";"2";"60720";"60720";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getStepQuantity()";"2";"15241";"15241";"150";"150"
"SCRIPT_API";"dw.catalog.Product#getTemplate()";"1";"9570";"9570";"60";"60"
"SCRIPT_API";"dw.catalog.Product#getVariationModel()";"8";"1419968";"1419968";"843337";"843337"
"SCRIPT_API";"dw.catalog.Product#isMaster()";"27";"101041";"101041";"2680";"2680"
"SCRIPT_API";"dw.catalog.Product#isOnline()";"2";"74192";"74192";"0";"0"
"SCRIPT_API";"dw.catalog.Product#isVariant()";"10";"47260";"47260";"352";"352"
"SCRIPT_API";"dw.catalog.Product#isVariationGroup()";"2";"3380";"3380";"10";"10"
"SCRIPT_API";"dw.catalog.ProductAttributeModel#getVisibleAttributeGroups()";"2";"46532";"46532";"122";"122"
"SCRIPT_API";"dw.catalog.ProductAvailabilityLevels#getBackorder()";"2";"2820";"2820";"160";"160"
"SCRIPT_API";"dw.catalog.ProductAvailabilityLevels#getInStock()";"4";"6370";"6370";"210";"210"
"SCRIPT_API";"dw.catalog.ProductAvailabilityLevels#getNotAvailable()";"2";"4270";"4270";"89";"89"
"SCRIPT_API";"dw.catalog.ProductAvailabilityLevels#getPreorder()";"2";"6000";"6000";"289";"289"
"SCRIPT_API";"dw.catalog.ProductAvailabilityModel#getAvailabilityLevels(Number)";"2";"4475715";"4475715";"1659937";"1659937"
"SCRIPT_API";"dw.catalog.ProductAvailabilityModel#getInventoryRecord()";"2";"11610";"11610";"190";"190"
"SCRIPT_API";"dw.catalog.ProductAvailabilityModel#isOrderable(Number)";"2";"809176";"809176";"164";"164"
"SCRIPT_API";"dw.catalog.ProductInventoryRecord#getInStockDate()";"1";"2700";"2700";"29";"29"
"SCRIPT_API";"dw.catalog.ProductMgr#getProduct(String)";"21";"563511";"563511";"896";"896"
"SCRIPT_API";"dw.catalog.ProductOptionModel#getOptions()";"6";"111313";"111313";"0";"0"
"SCRIPT_API";"dw.catalog.ProductPriceInfo#getPriceBook()";"36";"99596";"99596";"980";"980"
"SCRIPT_API";"dw.catalog.ProductPriceModel#getPrice()";"4";"309054";"309054";"0";"0"
"SCRIPT_API";"dw.catalog.ProductPriceModel#getPriceBookPrice(String)";"2";"1439207";"1439207";"740626";"740626"
"SCRIPT_API";"dw.catalog.ProductPriceModel#getPriceInfo()";"53";"17696453";"17696453";"11475228";"11475228"
"SCRIPT_API";"dw.catalog.ProductPriceModel#getPriceTable()";"2";"913078";"913078";"338687";"338687"
"SCRIPT_API";"dw.catalog.ProductPriceModel#isPriceRange()";"1";"6840403";"6840403";"5007106";"5007106"
"SCRIPT_API";"dw.catalog.ProductPriceTable#getQuantities()";"2";"21650";"21650";"80";"80"
"SCRIPT_API";"dw.catalog.ProductSearchHit#getDiscountedPromotionIDs()";"17";"3622606";"3622606";"83367";"83367"
"SCRIPT_API";"dw.catalog.ProductSearchHit#getFirstRepresentedProduct()";"17";"563172";"563172";"2539";"2539"
"SCRIPT_API";"dw.catalog.ProductSearchHit#getFirstRepresentedProductID()";"4";"173183";"173183";"0";"0"
"SCRIPT_API";"dw.catalog.ProductSearchHit#getMaxPrice()";"36";"325845";"325845";"0";"0"
"SCRIPT_API";"dw.catalog.ProductSearchHit#getMinPrice()";"36";"775896";"775896";"155327";"155327"
"SCRIPT_API";"dw.catalog.ProductSearchHit#getProduct()";"2";"31100";"31100";"0";"0"
"SCRIPT_API";"dw.catalog.ProductSearchHit#getProductID()";"66";"85736";"85736";"3698";"3698"
"SCRIPT_API";"dw.catalog.ProductSearchHit#getRepresentedVariationValues(Object)";"17";"29503794";"29503794";"20458275";"20458275"
"SCRIPT_API";"dw.catalog.ProductSearchModel#getCategory()";"22";"404799";"404799";"2810";"2810"
"SCRIPT_API";"dw.catalog.ProductSearchModel#getPageMetaTags()";"2";"835606";"835606";"335093";"335093"
"SCRIPT_API";"dw.catalog.ProductSearchModel#getProductSearchHit(dw.catalog.Product)";"19";"22639255";"22639255";"614727";"614727"
"SCRIPT_API";"dw.catalog.ProductSearchModel#getProductSearchHits()";"8";"7867062";"7867062";"114967";"114967"
"SCRIPT_API";"dw.catalog.ProductSearchModel#getRefinements()";"4";"649603";"649603";"0";"0"
"SCRIPT_API";"dw.catalog.ProductSearchModel#getSearchPhraseSuggestions()";"2";"34261";"34261";"61";"61"
"SCRIPT_API";"dw.catalog.ProductSearchModel#isCategorySearch()";"4";"9701";"9701";"0";"0"
"SCRIPT_API";"dw.catalog.ProductSearchModel#isPersonalizedSort()";"1";"14510";"14510";"169";"169"
"SCRIPT_API";"dw.catalog.ProductSearchModel#isRefinedCategorySearch()";"2";"16340";"16340";"18";"18"
"SCRIPT_API";"dw.catalog.ProductSearchModel#search()";"21";"75909029";"75909029";"31002255";"31002255"
"SCRIPT_API";"dw.catalog.ProductSearchModel#setCategoryID(String)";"2";"14901";"14901";"71";"71"
"SCRIPT_API";"dw.catalog.ProductSearchModel#setPriceMax(Number)";"2";"5920";"5920";"21";"21"
"SCRIPT_API";"dw.catalog.ProductSearchModel#setPriceMin(Number)";"2";"8420";"8420";"121";"121"
"SCRIPT_API";"dw.catalog.ProductSearchModel#setRecursiveCategorySearch(Boolean)";"2";"5141";"5141";"120";"120"
"SCRIPT_API";"dw.catalog.ProductSearchModel()";"21";"8061214";"8061214";"3320513";"3320513"
"SCRIPT_API";"dw.catalog.ProductVariationAttribute#getAttributeID()";"28";"344996";"344996";"13895";"13895"
"SCRIPT_API";"dw.catalog.ProductVariationAttribute#getDisplayName()";"5";"19336764";"19336764";"16961916";"16961916"
"SCRIPT_API";"dw.catalog.ProductVariationAttribute#getID()";"13";"298547";"298547";"497";"497"
"SCRIPT_API";"dw.catalog.ProductVariationAttributeValue#equals(Object)";"15";"412697";"412697";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationAttributeValue#getDescription()";"39";"25503285";"25503285";"22416810";"22416810"
"SCRIPT_API";"dw.catalog.ProductVariationAttributeValue#getDisplayValue()";"47";"1440856";"1440856";"481862";"481862"
"SCRIPT_API";"dw.catalog.ProductVariationAttributeValue#getID()";"41";"114686";"114686";"4158";"4158"
"SCRIPT_API";"dw.catalog.ProductVariationAttributeValue#getImage(String,Number)";"21";"27165457";"27165457";"20061515";"20061515"
"SCRIPT_API";"dw.catalog.ProductVariationAttributeValue#getImages(String)";"2";"466068";"466068";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationAttributeValue#getValue()";"61";"749278";"749278";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationModel#getAllValues(dw.catalog.ProductVariationAttribute)";"8";"1137161";"1137161";"413287";"413287"
"SCRIPT_API";"dw.catalog.ProductVariationModel#getImages(String)";"4";"2077039";"2077039";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationModel#getMaster()";"2";"11440";"11440";"160";"160"
"SCRIPT_API";"dw.catalog.ProductVariationModel#getProductVariationAttributes()";"4";"127104";"127104";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationModel#getSelectedValue(dw.catalog.ProductVariationAttribute)";"5";"57212";"57212";"361";"361"
"SCRIPT_API";"dw.catalog.ProductVariationModel#getSelectedVariant()";"4";"67020";"67020";"1691";"1691"
"SCRIPT_API";"dw.catalog.ProductVariationModel#getVariants()";"2";"129652";"129652";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationModel#hasOrderableVariants(dw.catalog.ProductVariationAttribute,dw.catalog.ProductVariationAttributeValue)";"18";"56734925";"56734925";"42035247";"42035247"
"SCRIPT_API";"dw.catalog.ProductVariationModel#setSelectedAttributeValue(String,String)";"1";"18920";"18920";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationModel#url(String,Object[])";"2";"44661";"44661";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationModel#urlSelectVariationValue(String,dw.catalog.ProductVariationAttribute,dw.catalog.ProductVariationAttributeValue)";"11";"633660";"633660";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationModel#urlUnselectVariationValue(String,dw.catalog.ProductVariationAttribute)";"4";"862285";"862285";"309404";"309404"
"SCRIPT_API";"dw.catalog.SearchModel#getCount()";"25";"675932";"675932";"179";"179"
"SCRIPT_API";"dw.catalog.SearchModel#getSearchPhrase()";"2";"5330";"5330";"81";"81"
"SCRIPT_API";"dw.catalog.SearchModel#setSearchPhrase(String)";"19";"142264";"142264";"0";"0"
"SCRIPT_API";"dw.catalog.SearchModel#url(String)";"4";"2206802";"2206802";"0";"0"
"SCRIPT_API";"dw.catalog.SearchRefinements#getRefinementDefinitions()";"2";"70871";"70871";"0";"0"
"SCRIPT_API";"dw.catalog.Variant#getBrand()";"5";"245658";"245658";"0";"0"
"SCRIPT_API";"dw.catalog.Variant#getLongDescription()";"2";"743563";"743563";"333761";"333761"
"SCRIPT_API";"dw.catalog.Variant#getMasterProduct()";"3";"14450";"14450";"430";"430"
"SCRIPT_API";"dw.catalog.Variant#getName()";"5";"1060060";"1060060";"0";"0"
"SCRIPT_API";"dw.catalog.Variant#getPageDescription()";"1";"468589";"468589";"316478";"316478"
"SCRIPT_API";"dw.catalog.Variant#getPageKeywords()";"1";"464879";"464879";"318299";"318299"
"SCRIPT_API";"dw.catalog.Variant#getPageTitle()";"1";"509850";"509850";"338230";"338230"
"SCRIPT_API";"dw.catalog.Variant#getShortDescription()";"2";"631812";"631812";"323432";"323432"
"SCRIPT_API";"dw.catalog.Variant#getTemplate()";"1";"12960";"12960";"70";"70"
"SCRIPT_API";"dw.content.Content#getID()";"12";"34703";"34703";"572";"572"
"SCRIPT_API";"dw.content.Content#getName()";"12";"431355";"431355";"0";"0"
"SCRIPT_API";"dw.content.Content#getPageDescription()";"12";"176482";"176482";"0";"0"
"SCRIPT_API";"dw.content.Content#getPageKeywords()";"12";"180025";"180025";"0";"0"
"SCRIPT_API";"dw.content.Content#getPageMetaTags()";"12";"426321";"426321";"0";"0"
"SCRIPT_API";"dw.content.Content#getPageTitle()";"12";"220776";"220776";"0";"0"
"SCRIPT_API";"dw.content.Content#getTemplate()";"12";"32740";"32740";"689";"689"
"SCRIPT_API";"dw.content.Content#isOnline()";"16";"1458597";"1458597";"27225";"27225"
"SCRIPT_API";"dw.content.ContentMgr#getContent(String)";"45";"5025071";"5025071";"2634341";"2634341"
"SCRIPT_API";"dw.content.MarkupText#getMarkup()";"6";"78631";"78631";"672";"672"
"SCRIPT_API";"dw.content.MediaFile#getAbsURL()";"27";"1288764";"1288764";"0";"0"
"SCRIPT_API";"dw.content.MediaFile#getAlt()";"48";"90610";"90610";"2451";"2451"
"SCRIPT_API";"dw.content.MediaFile#getTitle()";"48";"108382";"108382";"4329";"4329"
"SCRIPT_API";"dw.content.MediaFile#getURL()";"48";"82101531";"82101531";"58867315";"58867315"
"SCRIPT_API";"dw.customer.Customer#getProfile()";"10";"404706";"404706";"1145";"1145"
"SCRIPT_API";"dw.experience.PageMgr#getPage(String)";"2";"562060";"562060";"361501";"361501"
"SCRIPT_API";"dw.experience.PageMgr#getPageByCategory(dw.catalog.Category,Boolean,String)";"6";"7588244";"7588244";"3849461";"3849461"
"SCRIPT_API";"dw.experience.PageMgr#getPageByProduct(dw.catalog.Product,Boolean,String)";"4";"3647279";"3647279";"872740";"872740"
"SCRIPT_API";"dw.io.PrintWriter#print(String)";"1";"14580";"14580";"860";"860"
"SCRIPT_API";"dw.object.ExtensibleObject#getCustom()";"163";"1073449";"1073449";"10461";"10461"
"SCRIPT_API";"dw.object.PersistentObject#getUUID()";"31";"121893";"121893";"8286";"8286"
"SCRIPT_API";"dw.order.BasketMgr#getCurrentBasket()";"5";"576550";"576550";"2718";"2718"
"SCRIPT_API";"dw.system.HookMgr#callHook(String,String,Object[])";"24";"1229966";"1229966";"0";"0"
"SCRIPT_API";"dw.system.HookMgr#hasHook(String)";"510";"5852588";"5852588";"507001";"507001"
"SCRIPT_API";"dw.system.Logger#warn(String,Object[])";"20";"15270374";"15270374";"10149927";"10149927"
"SCRIPT_API";"dw.system.Request#getHttpHeaders()";"510";"9469272";"9469272";"0";"0"
"SCRIPT_API";"dw.system.Request#getHttpHost()";"546";"776635";"776635";"17370";"17370"
"SCRIPT_API";"dw.system.Request#getHttpMethod()";"510";"581873";"581873";"39632";"39632"
"SCRIPT_API";"dw.system.Request#getHttpParameterMap()";"2";"66461";"66461";"650";"650"
"SCRIPT_API";"dw.system.Request#getHttpPath()";"510";"1208790";"1208790";"5581";"5581"
"SCRIPT_API";"dw.system.Request#getHttpQueryString()";"766";"1461799";"1461799";"145329";"145329"
"SCRIPT_API";"dw.system.Request#getLocale()";"557";"933305";"933305";"140039";"140039"
"SCRIPT_API";"dw.system.Request#getPageMetaData()";"29";"114520";"114520";"5291";"5291"
"SCRIPT_API";"dw.system.Request#getRequestID()";"17";"284816";"284816";"178";"178"
"SCRIPT_API";"dw.system.Request#isHttpSecure()";"510";"595464";"595464";"15639";"15639"
"SCRIPT_API";"dw.system.Request#isIncludeRequest()";"1020";"1049524";"1049524";"42797";"42797"
"SCRIPT_API";"dw.system.Response#getWriter()";"1";"997568";"997568";"157485";"157485"
"SCRIPT_API";"dw.system.Response#setContentType(String)";"1";"8970";"8970";"781";"781"
"SCRIPT_API";"dw.system.Response#setExpires(Date)";"59";"454263";"454263";"28720";"28720"
"SCRIPT_API";"dw.system.Response#setHttpHeader(String,String)";"1020";"2644434";"2644434";"43018";"43018"
"SCRIPT_API";"dw.system.Response#setStatus(Number)";"3";"19971";"19971";"591";"591"
"SCRIPT_API";"dw.system.Response#setVaryBy(String)";"20";"99092";"99092";"933";"933"
"SCRIPT_API";"dw.system.Session#getClickStream()";"2";"57231";"57231";"201";"201"
"SCRIPT_API";"dw.system.Session#getCurrency()";"657";"3256317";"3256317";"0";"0"
"SCRIPT_API";"dw.system.Session#getPrivacy()";"57";"318399";"318399";"8228";"8228"
"SCRIPT_API";"dw.system.Session#setTrackingAllowed(Boolean)";"3";"235644";"235644";"0";"0"
"SCRIPT_API";"dw.system.Site#getAllowedLocales()";"10";"284152";"284152";"0";"0"
"SCRIPT_API";"dw.system.Site#getCalendar()";"1";"887047";"887047";"421055";"421055"
"SCRIPT_API";"dw.system.Site#getCurrent()";"20";"1805262";"1805262";"413316";"413316"
"SCRIPT_API";"dw.system.Site#getID()";"10";"320456";"320456";"687";"687"
"SCRIPT_API";"dw.system.Site#getPageMetaTags()";"2";"927807";"927807";"372535";"372535"
"SCRIPT_API";"dw.system.Site#getPreferences()";"8";"760355";"760355";"431064";"431064"
"SCRIPT_API";"dw.system.System#getInstanceType()";"17";"539891";"539891";"3082";"3082"
"SCRIPT_API";"dw.template.ISML#renderTemplate(String,Object)";"90";"1185944894";"28434538";"219497655";"4418539"
"SCRIPT_API";"dw.util.ArrayList()";"17";"412950";"412950";"419";"419"
"SCRIPT_API";"dw.util.Calendar#getTime()";"1";"12400";"12400";"380";"380"
"SCRIPT_API";"dw.util.Collection#getLength()";"30";"113395";"113395";"3438";"3438"
"SCRIPT_API";"dw.util.Collection#iterator()";"75";"425167";"425167";"0";"0"
"SCRIPT_API";"dw.util.Collection#toArray()";"1";"65281";"65281";"0";"0"
"SCRIPT_API";"dw.util.Currency#getCurrencyCode()";"559";"462156";"462156";"24468";"24468"
"SCRIPT_API";"dw.util.Currency#getDefaultFractionDigits()";"543";"392006";"392006";"0";"0"
"SCRIPT_API";"dw.util.Currency#getName()";"543";"374754";"374754";"17782";"17782"
"SCRIPT_API";"dw.util.Currency#getSymbol()";"543";"384289";"384289";"17065";"17065"
"SCRIPT_API";"dw.util.Decimal#get()";"21";"69851";"69851";"583";"583"
"SCRIPT_API";"dw.util.Decimal#toString()";"21";"96273";"96273";"0";"0"
"SCRIPT_API";"dw.util.HashMap()";"10";"101340";"101340";"669";"669"
"SCRIPT_API";"dw.util.Iterator#hasNext()";"206";"482551";"482551";"19464";"19464"
"SCRIPT_API";"dw.util.Iterator#next()";"152";"831715";"831715";"87404";"87404"
"SCRIPT_API";"dw.util.List#get(Number)";"1";"30861";"30861";"0";"0"
