"Type";"Name";"Count";"TotalTime";"OwnTime";"TotalWaitTime";"OwnWaitTime"
"ISML";"app_storefront_base/default//product/components/pricing/main";"1";"475089";"210444";"678";"154"
"ISML";"app_storefront_base/default//reporting/reporting";"2";"63822264";"63822264";"1482587";"1482587"
"ISML";"app_storefront_base/default//reporting/reportingUrls";"1";"77076431";"77076431";"506169";"506169"
"ISML";"app_storefront_base/default//search/searchRefineBar";"1";"1512447";"434097";"212";"0"
"ISML";"app_storefront_base/default/account/header";"15";"4665075";"3879050";"326461";"321255"
"ISML";"app_storefront_base/default/account/mobileHeader";"15";"3939105";"3358554";"2865";"0"
"ISML";"app_storefront_base/default/cart/cartCouponDisplay";"3";"80133258";"80133258";"215807";"215807"
"ISML";"app_storefront_base/default/cart/cartRemoveProductModal";"1";"61477610";"60986191";"225824";"224976"
"ISML";"app_storefront_base/default/cart/checkoutButtons";"1";"60705455";"60512282";"562983";"562480"
"ISML";"app_storefront_base/default/cart/productCard/cartProductCardAvailability";"1";"82840770";"82840770";"13290350";"13290350"
"ISML";"app_storefront_base/default/checkout/cart/miniCart";"1";"586794772";"82640284";"27347036";"2751563"
"ISML";"app_storefront_base/default/checkout/productCard/productCard";"1";"381292990";"88880590";"23805816";"9657790"
"ISML";"app_storefront_base/default/checkout/productCard/productCardProductNameAndRemove";"1";"62134352";"61925238";"468094";"468631"
"ISML";"app_storefront_base/default/checkout/productCard/productCardProductPromotions";"1";"77353047";"77353047";"365444";"365444"
"ISML";"app_storefront_base/default/checkout/productCard/productCardProductRenderedTotalPrice";"6";"153114573";"90555543";"19899781";"19817018"
"ISML";"app_storefront_base/default/checkout/productCard/productCardProductTotalPrice";"7";"62618281";"62618281";"82893";"82893"
"ISML";"app_storefront_base/default/checkout/productCard/productCardQuantitySelector";"1";"69224485";"68839230";"22986";"19972"
"ISML";"app_storefront_base/default/common/layout/page";"18";"225130208";"31554516";"87940663";"1508175"
"ISML";"app_storefront_base/default/common/layout/pdStorePage";"4";"230384354";"99970122";"31868252";"13068545"
"ISML";"app_storefront_base/default/components/breadcrumbs/pageBreadcrumbs";"8";"2115970";"2054007";"516657";"512189"
"ISML";"app_storefront_base/default/components/content/contentAssetInc";"104";"56788418";"56788418";"14765256";"14765256"
"ISML";"app_storefront_base/default/components/header/menuItem";"18";"1234623";"1234623";"461";"461"
"ISML";"app_storefront_base/default/components/header/search";"44";"12516793";"8723634";"1941121";"1925917"
"ISML";"app_storefront_base/default/error";"4";"15909548";"1587420";"203398";"0"
"ISML";"app_storefront_base/default/experience/components/commerce_assets/campaignBanner";"4";"98404377";"74434807";"19467869";"826954"
"ISML";"app_storefront_base/default/experience/components/commerce_assets/category";"8";"85816470";"85479262";"869595";"864780"
"ISML";"app_storefront_base/default/experience/components/commerce_assets/editorialRichText";"16";"89112620";"89112620";"12672472";"12672472"
"ISML";"app_storefront_base/default/experience/components/commerce_assets/imageAndText";"32";"98706462";"89078233";"1812384";"1276510"
"ISML";"app_storefront_base/default/experience/components/commerce_assets/photoTile";"8";"64186414";"63924329";"3291";"0"
"ISML";"app_storefront_base/default/experience/components/commerce_assets/popularCategory";"24";"69530305";"68764319";"184376";"173814"
"ISML";"app_storefront_base/default/experience/components/commerce_assets/product/pricing/main";"20";"170062209";"73126581";"19275655";"3080212"
"ISML";"app_storefront_base/default/experience/components/commerce_assets/product/productTile";"20";"257565345";"80110218";"20733487";"890029"
"ISML";"app_storefront_base/default/experience/components/commerce_assets/product/remoteProductTile";"20";"73119274";"72328200";"900405";"891871"
"ISML";"app_storefront_base/default/experience/components/commerce_assets/shopTheLook";"16";"244228382";"83984613";"16028413";"3218302"
"ISML";"app_storefront_base/default/experience/components/commerce_assets/shopTheLook/remoteShopTheLook";"20";"72058290";"71267904";"801964";"792359"
"ISML";"app_storefront_base/default/experience/components/commerce_layouts/carousel";"8";"267847307";"85756646";"13728384";"116319"
"ISML";"app_storefront_base/default/experience/components/commerce_layouts/mobileGrid1r1c";"4";"728400648";"127795067";"134300949";"38377837"
"ISML";"app_storefront_base/default/experience/components/commerce_layouts/mobileGrid2r1c";"8";"174767431";"76985066";"4281670";"260150"
"ISML";"app_storefront_base/default/experience/components/commerce_layouts/mobileGrid3r2c";"4";"159457100";"74848640";"8493303";"5883"
"ISML";"app_storefront_base/default/experience/components/commerce_layouts/mobileGridLookBook";"4";"210779225";"95130514";"19202058";"13289735"
"ISML";"app_storefront_base/default/experience/components/commerce_layouts/popularCategories";"4";"189374003";"88587046";"16845241";"12941701"
"ISML";"app_storefront_base/default/experience/pages/storePage";"4";"2140262721";"117951300";"300283603";"25453455"
"ISML";"app_storefront_base/default/home/homePage";"9";"185500903";"10970829";"70418151";"2430516"
"ISML";"app_storefront_base/default/product/components/addToCartButtonExtension";"4";"93371";"93371";"1181";"1181"
"ISML";"app_storefront_base/default/product/components/addToCartProduct";"4";"1526259";"1371118";"1483";"0"
"ISML";"app_storefront_base/default/product/components/attributes";"5";"189642";"189642";"1701";"1701"
"ISML";"app_storefront_base/default/product/components/attributesPre";"1";"78418886";"78361736";"2074621";"2074051"
"ISML";"app_storefront_base/default/product/components/availability";"4";"340298";"271095";"1488";"1435"
"ISML";"app_storefront_base/default/product/components/description";"4";"167053";"167053";"643";"643"
"ISML";"app_storefront_base/default/product/components/descriptionAndDetails";"4";"3600337";"2936905";"3347";"499"
"ISML";"app_storefront_base/default/product/components/details";"4";"178363";"178363";"801";"801"
"ISML";"app_storefront_base/default/product/components/imageCarousel";"4";"1089470";"888583";"10696";"8207"
"ISML";"app_storefront_base/default/product/components/mainAttributes";"4";"141223";"141223";"1361";"1361"
"ISML";"app_storefront_base/default/product/components/options";"1";"74028995";"74028995";"723612";"723612"
"ISML";"app_storefront_base/default/product/components/pidRating";"4";"2440227";"1221135";"121459";"14300"
"ISML";"app_storefront_base/default/product/components/pricing/ajaxMain";"12";"8845546";"3544736";"34279";"15736"
"ISML";"app_storefront_base/default/product/components/pricing/main";"73";"17702479";"6371663";"33225";"12946"
"ISML";"app_storefront_base/default/product/components/productAvailability";"4";"1287194";"946896";"1949";"461"
"ISML";"app_storefront_base/default/product/components/productNumber";"4";"223254";"163654";"994";"914"
"ISML";"app_storefront_base/default/product/components/productRating";"61";"3941985";"3941985";"99785";"99785"
"ISML";"app_storefront_base/default/product/components/productTileImage";"52";"8110832";"5579425";"12932";"23161"
"ISML";"app_storefront_base/default/product/components/productTileName";"57";"2138291";"2138291";"5432";"5432"
"ISML";"app_storefront_base/default/product/components/productTileSwatch";"57";"15038785";"7781654";"301762";"0"
"ISML";"app_storefront_base/default/product/components/promotions";"5";"634491";"634491";"140370";"140370"
"ISML";"app_storefront_base/default/product/components/quantity";"4";"958537";"898227";"0";"0"
"ISML";"app_storefront_base/default/product/components/ratings";"57";"8935948";"5445611";"11866";"20158"
"ISML";"app_storefront_base/default/product/components/socialIcons";"4";"2369644";"1765357";"1747";"0"
"ISML";"app_storefront_base/default/product/components/variationAttribute";"11";"2566637";"2188580";"1328";"0"
"ISML";"app_storefront_base/default/product/gridTile";"57";"163382607";"14375885";"2440636";"0"
"ISML";"app_storefront_base/default/product/productDetails";"4";"67609063";"13822254";"12286289";"0"
"ISML";"app_storefront_base/default/product/productTile";"57";"149006722";"21659968";"2443136";"1020401"
"ISML";"app_storefront_base/default/product/productTileFooter";"57";"20099384";"5399716";"10578";"20416"
"ISML";"app_storefront_base/default/reporting/reportingUrls";"1";"209275";"209275";"0";"0"
"ISML";"app_storefront_base/default/search/components/productTiles";"1";"15660224";"15579771";"12198613";"12187368"
"ISML";"app_storefront_base/default/search/filterBar";"1";"805184";"163282";"382";"582"
"ISML";"app_storefront_base/default/search/productGrid";"1";"16369966";"680081";"12198824";"0"
"ISML";"app_storefront_base/default/search/resultsCount";"2";"2909593";"488469";"1104";"2318"
"ISML";"app_storefront_base/default/search/searchResults";"1";"39230801";"1142581";"21205611";"0"
"ISML";"app_storefront_base/default/search/searchResultsNoDecorator";"1";"21347727";"1297645";"12199460";"0"
"ISML";"app_storefront_base/default/search/sortOrderMenu";"1";"390257";"374197";"406";"306"
"ISML";"app_storefront_base/default/slots/content/contentAssetBody";"45";"230368178";"229606160";"138102227";"138100138"
"ISML";"app_storefront_base/default/slots/content/htmlSlotContainer";"14";"9510626";"2770299";"787320";"6962"
"ISML";"app_storefront_base/default/slots/htmlSlotContainer";"14";"6740327";"6437810";"780358";"779493"
"ISML";"app_storefront_base/default/slots/product/homePageProductSlot";"9";"8270749";"6954591";"413473";"351031"
"ISML";"plugin_wishlists/default/account/header";"3";"95372515";"71000932";"18173822";"1649133"
"ISML";"plugin_wishlists/default/account/mobileHeader";"3";"67721269";"67079477";"1804902";"1803853"
"ISML";"plugin_wishlists/default/product/components/productTileImage";"5";"70506731";"64743322";"1078283";"468231"
"ONREQUEST";"/Sites-Mailchimp-Site/default/Cart-AddProduct";"1";"1591800";"1591800";"935";"935"
"ONREQUEST";"/Sites-Mailchimp-Site/default/Cart-MiniCartShow";"1";"912637";"912637";"394";"394"
"ONREQUEST";"/Sites-Mailchimp-Site/default/Cart-UpdateQuantity";"1";"1656971";"1656971";"336";"336"
"ONREQUEST";"/Sites-Mailchimp-Site/default/Product-Variation";"1";"14711835";"14711835";"8609064";"8609064"
"ONREQUEST";"/Sites-Mailchimp-Site/default/ReportingEvent-MiniCart";"1";"1212082";"1212082";"209";"209"
"ONREQUEST";"/Sites-RefArch-Site/-/null-null";"7";"80326414";"80326414";"46285244";"46285244"
"ONREQUEST";"/Sites-RefArch-Site/default/__Analytics-Start";"1";"919008";"919008";"395";"395"
"ONREQUEST";"/Sites-RefArch-Site/default/__SYSTEM__Page-Info";"1";"2910834";"2910834";"366";"366"
"ONREQUEST";"/Sites-RefArch-Site/default/__SYSTEM__Page-Show";"2";"377358";"377358";"1207";"1207"
"ONREQUEST";"/Sites-RefArch-Site/en_US/ConsentTracking-GetContent";"4";"2804323";"2804323";"1075";"1075"
"ONREQUEST";"/Sites-RefArch-Site/en_US/ConsentTracking-SetConsent";"4";"2862696";"2862696";"837";"837"
"ONREQUEST";"/Sites-RefArch-Site/en_US/Home-Show";"1";"3335308";"3335308";"188";"188"
"ONREQUEST";"/Sites-RefArch-Site/en_US/Product-Show";"4";"5327988";"5327988";"2604";"2604"
"ONREQUEST";"/Sites-RefArch-Site/en_US/Search-Show";"1";"3991152";"3991152";"0";"0"
"ONREQUEST";"/Sites-RefArch-Site/en_US/__Analytics-Start";"12";"20661162";"20661162";"558820";"558820"
"ONREQUEST";"/Sites-RefArchGlobal-Site/-/null-null";"1";"28793885";"28793885";"17880794";"17880794"
"ONREQUEST";"/Sites-RefArchGlobal-Site/default/__Analytics-Start";"1";"5192977";"5192977";"829523";"829523"
"ONREQUEST";"/Sites-RefArchGlobal-Site/default/__SYSTEM__Page-Info";"2";"20394953";"20394953";"11750450";"11750450"
"ONREQUEST";"/Sites-RefArchGlobal-Site/default/__SYSTEM__Page-Show";"2";"2861324";"2861324";"606";"606"
"ONREQUEST";"/Sites-RefArchGlobal-Site/en_GB/ConsentTracking-GetContent";"1";"749543";"749543";"461";"461"
"ONREQUEST";"/Sites-RefArchGlobal-Site/en_GB/ConsentTracking-SetConsent";"1";"1951746";"1951746";"690";"690"
"ONREQUEST";"/Sites-RefArchGlobal-Site/en_GB/__Analytics-Start";"1";"2567488";"2567488";"0";"0"
"PAGE_DESIGNER";"renderScript:pagedesigner:ComponentType:commerce_assets.campaignBanner::app_storefront_base/cartridge/experience/components/commerce_assets/campaignBanner.js";"4";"105067052";"3765100";"21416907";"795208"
"PAGE_DESIGNER";"renderScript:pagedesigner:ComponentType:commerce_assets.category::app_storefront_base/cartridge/experience/components/commerce_assets/category.js";"8";"138398947";"24033353";"22015692";"6394618"
"PAGE_DESIGNER";"renderScript:pagedesigner:ComponentType:commerce_assets.editorialRichText::app_storefront_base/cartridge/experience/components/commerce_assets/editorialRichText.js";"16";"97698383";"5194157";"14873604";"1193945"
"PAGE_DESIGNER";"renderScript:pagedesigner:ComponentType:commerce_assets.imageAndText::app_storefront_base/cartridge/experience/components/commerce_assets/imageAndText.js";"32";"157236712";"19312661";"13018493";"3227801"
"PAGE_DESIGNER";"renderScript:pagedesigner:ComponentType:commerce_assets.mainBanner::app_storefront_base/cartridge/experience/components/commerce_assets/mainBanner.js";"8";"13313159";"9066382";"559991";"539453"
"PAGE_DESIGNER";"renderScript:pagedesigner:ComponentType:commerce_assets.photoTile::app_storefront_base/cartridge/experience/components/commerce_assets/photoTile.js";"8";"78051985";"5002145";"3570074";"772577"
"PAGE_DESIGNER";"renderScript:pagedesigner:ComponentType:commerce_assets.popularCategory::app_storefront_base/cartridge/experience/components/commerce_assets/popularCategory.js";"24";"83991505";"6940003";"3102623";"743059"
"PAGE_DESIGNER";"renderScript:pagedesigner:ComponentType:commerce_assets.productTile::app_storefront_base/cartridge/experience/components/commerce_assets/productTile.js";"20";"83937194";"6824838";"2520763";"645073"
"PAGE_DESIGNER";"renderScript:pagedesigner:ComponentType:commerce_assets.shopTheLook::app_storefront_base/cartridge/experience/components/commerce_assets/shopTheLook.js";"20";"83137891";"7051583";"2240207";"571828"
"PAGE_DESIGNER";"renderScript:pagedesigner:ComponentType:commerce_layouts.carousel::app_storefront_base/cartridge/experience/components/commerce_layouts/carousel.js";"8";"325029948";"12459172";"37284595";"1270807"
"PAGE_DESIGNER";"renderScript:pagedesigner:ComponentType:commerce_layouts.mobileGrid1r1c::app_storefront_base/cartridge/experience/components/commerce_layouts/mobileGrid1r1c.js";"4";"740394042";"5872990";"139430581";"1062922"
"PAGE_DESIGNER";"renderScript:pagedesigner:ComponentType:commerce_layouts.mobileGrid2r1c::app_storefront_base/cartridge/experience/components/commerce_layouts/mobileGrid2r1c.js";"8";"185117366";"5341843";"8193404";"941434"
"PAGE_DESIGNER";"renderScript:pagedesigner:ComponentType:commerce_layouts.mobileGrid3r2c::app_storefront_base/cartridge/experience/components/commerce_layouts/mobileGrid3r2c.js";"4";"167681806";"5211914";"10701412";"1191499"
"PAGE_DESIGNER";"renderScript:pagedesigner:ComponentType:commerce_layouts.mobileGridLookBook::app_storefront_base/cartridge/experience/components/commerce_layouts/mobileGridLookBook.js";"4";"221218311";"4701818";"21570580";"649201"
"PAGE_DESIGNER";"renderScript:pagedesigner:ComponentType:commerce_layouts.popularCategories::app_storefront_base/cartridge/experience/components/commerce_layouts/popularCategories.js";"4";"200158957";"7963596";"22037369";"4309480"
"PAGE_DESIGNER";"renderScript:pagedesigner:PageType:storePage:homepage-example:app_storefront_base/cartridge/experience/pages/storePage.js";"4";"2190795700";"39660873";"320985304";"16322295"
"PAGE_DESIGNER";"renderTotal:pagedesigner:ComponentType:commerce_assets.campaignBanner:";"4";"108913702";"3846650";"21542819";"125912"
"PAGE_DESIGNER";"renderTotal:pagedesigner:ComponentType:commerce_assets.category:";"8";"145399539";"7000592";"23742809";"1727117"
"PAGE_DESIGNER";"renderTotal:pagedesigner:ComponentType:commerce_assets.editorialRichText:";"16";"103261877";"5563494";"14866559";"0"
"PAGE_DESIGNER";"renderTotal:pagedesigner:ComponentType:commerce_assets.imageAndText:";"32";"194407772";"37171060";"22534272";"9515779"
"PAGE_DESIGNER";"renderTotal:pagedesigner:ComponentType:commerce_assets.mainBanner:";"8";"89214266";"75901107";"7571095";"7011104"
"PAGE_DESIGNER";"renderTotal:pagedesigner:ComponentType:commerce_assets.photoTile:";"8";"80360456";"2308471";"3570976";"902"
"PAGE_DESIGNER";"renderTotal:pagedesigner:ComponentType:commerce_assets.popularCategory:";"24";"87102750";"3111245";"3769963";"667340"
"PAGE_DESIGNER";"renderTotal:pagedesigner:ComponentType:commerce_assets.productTile:";"20";"90360895";"6423701";"5917024";"3396261"
"PAGE_DESIGNER";"renderTotal:pagedesigner:ComponentType:commerce_assets.shopTheLook:";"20";"89058273";"5920382";"5086097";"2845890"
"PAGE_DESIGNER";"renderTotal:pagedesigner:ComponentType:commerce_layouts.carousel:";"8";"325950017";"920069";"37282080";"0"
"PAGE_DESIGNER";"renderTotal:pagedesigner:ComponentType:commerce_layouts.mobileGrid1r1c:";"4";"741306400";"912358";"139431368";"787"
"PAGE_DESIGNER";"renderTotal:pagedesigner:ComponentType:commerce_layouts.mobileGrid2r1c:";"8";"185645851";"528485";"8191127";"0"
"PAGE_DESIGNER";"renderTotal:pagedesigner:ComponentType:commerce_layouts.mobileGrid3r2c:";"4";"168012912";"331106";"10699786";"0"
"PAGE_DESIGNER";"renderTotal:pagedesigner:ComponentType:commerce_layouts.mobileGridLookBook:";"4";"221505118";"286807";"21569146";"0"
"PAGE_DESIGNER";"renderTotal:pagedesigner:ComponentType:commerce_layouts.popularCategories:";"4";"200589114";"430157";"22035855";"0"
"PAGE_DESIGNER";"renderTotal:pagedesigner:PageType:storePage:homepage-example:nondynamic";"4";"2193116304";"2320604";"320985452";"148"
"PIPELINE_NODE";"bc_api:Assign";"28";"6152965";"6152965";"447511";"447511"
"REST_BM";"v1/bootstrap";"3";"470103550";"470103550";"16717032";"16717032"
"REST_BM";"v1/experience_editor_configuration";"6";"46654454";"46654454";"5105355";"5105355"
"REST_BM";"v1/experience_editor_token";"3";"16023452";"16023452";"4334256";"4334256"
"REST_BM";"v1/l10n/{application}/{locale}";"30";"94831182";"94831182";"2054931";"2054931"
"REST_BM";"v1/sites/{site_id}/component_types";"2";"446447999";"445403807";"109889855";"109882169"
"REST_BM";"v1/sites/{site_id}/customer_groups";"2";"35261282";"35261282";"19518550";"19518550"
"REST_BM";"v1/sites/{site_id}/page_types";"6";"365593721";"365593721";"28017796";"28017796"
"REST_BM";"v1/sites/{site_id}/pages";"6";"228389346";"228389346";"106817440";"106817440"
"REST_BM";"v1/sites/{site_id}/pages/{page_id}";"4";"860824165";"860824165";"249015756";"249015756"
"REST_BM";"v1/sites/{site_id}/source_codes";"2";"25795634";"25795634";"8774242";"8774242"
"REST_BM";"v1/sites/{site_id}/static_content/root_url";"6";"16306116";"16306116";"1662783";"1662783"
"SCRIPT_API";"dw.campaign.DiscountPlan#getApproachingOrderDiscounts()";"3";"81361";"81361";"0";"0"
"SCRIPT_API";"dw.campaign.DiscountPlan#getApproachingShippingDiscounts(dw.order.Shipment)";"3";"109353";"109353";"91";"91"
"SCRIPT_API";"dw.campaign.Promotion#getID()";"93";"170490";"170490";"3668";"3668"
"SCRIPT_API";"dw.campaign.PromotionMgr#applyDiscounts(dw.order.LineItemCtnr)";"6";"19532086";"19532086";"3257437";"3257437"
"SCRIPT_API";"dw.campaign.PromotionMgr#getActiveCustomerPromotions()";"35";"11273123";"11273123";"0";"0"
"SCRIPT_API";"dw.campaign.PromotionMgr#getDiscounts(dw.order.LineItemCtnr)";"3";"1604880";"1604880";"0";"0"
"SCRIPT_API";"dw.campaign.PromotionPlan#getProductPromotions()";"24";"3615306";"3615306";"0";"0"
"SCRIPT_API";"dw.campaign.PromotionPlan#getProductPromotions(dw.catalog.Product)";"11";"9327503";"9327503";"3579217";"3579217"
"SCRIPT_API";"dw.campaign.SlotContent#getContent()";"68";"506885";"506885";"0";"0"
"SCRIPT_API";"dw.catalog.Catalog#getRoot()";"20";"427626";"427626";"0";"0"
"SCRIPT_API";"dw.catalog.CatalogMgr#getCategory(String)";"11";"187512";"187512";"0";"0"
"SCRIPT_API";"dw.catalog.CatalogMgr#getSiteCatalog()";"20";"540978";"540978";"11703";"11703"
"SCRIPT_API";"dw.catalog.CatalogMgr#getSortingOptions()";"2";"656923";"656923";"344232";"344232"
"SCRIPT_API";"dw.catalog.Category#getDefaultSortingRule()";"4";"836825";"836825";"0";"0"
"SCRIPT_API";"dw.catalog.Category#getDisplayName()";"62";"1571488";"1571488";"0";"0"
"SCRIPT_API";"dw.catalog.Category#getID()";"148";"216036";"216036";"13335";"13335"
"SCRIPT_API";"dw.catalog.Category#getImage()";"10";"386188";"386188";"1725";"1725"
"SCRIPT_API";"dw.catalog.Category#getOnlineSubCategories()";"62";"11982077";"11982077";"6208959";"6208959"
"SCRIPT_API";"dw.catalog.Category#getPageDescription()";"2";"44251";"44251";"0";"0"
"SCRIPT_API";"dw.catalog.Category#getPageKeywords()";"2";"36951";"36951";"0";"0"
"SCRIPT_API";"dw.catalog.Category#getPageTitle()";"2";"60621";"60621";"0";"0"
"SCRIPT_API";"dw.catalog.Category#getParent()";"32";"48161";"48161";"842";"842"
"SCRIPT_API";"dw.catalog.Category#getTemplate()";"1";"3060";"3060";"1";"1"
"SCRIPT_API";"dw.catalog.Category#hasOnlineProducts()";"176";"127948328";"127948328";"102618206";"102618206"
"SCRIPT_API";"dw.catalog.Category#hasOnlineSubCategories()";"150";"2006852";"2006852";"0";"0"
"SCRIPT_API";"dw.catalog.Category#isOnline()";"2";"18550";"18550";"89";"89"
"SCRIPT_API";"dw.catalog.PriceBook#getID()";"197";"337877";"337877";"49497";"49497"
"SCRIPT_API";"dw.catalog.PriceBook#getParentPriceBook()";"182";"441931";"441931";"3613";"3613"
"SCRIPT_API";"dw.catalog.PriceBookMgr#getApplicablePriceBooks()";"36";"438104";"438104";"0";"0"
"SCRIPT_API";"dw.catalog.PriceBookMgr#setApplicablePriceBooks(dw.catalog.PriceBook[])";"72";"984663";"984663";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getAttributeModel()";"5";"2153819";"2153819";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getAvailabilityModel()";"36";"2006370";"2006370";"184642";"184642"
"SCRIPT_API";"dw.catalog.Product#getBrand()";"58";"199860";"199860";"4832";"4832"
"SCRIPT_API";"dw.catalog.Product#getID()";"375";"593023";"593023";"39634";"39634"
"SCRIPT_API";"dw.catalog.Product#getImages(String)";"99";"27008534";"27008534";"114184";"114184"
"SCRIPT_API";"dw.catalog.Product#getLongDescription()";"2";"83451";"83451";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getMinOrderQuantity()";"36";"167004";"167004";"1915";"1915"
"SCRIPT_API";"dw.catalog.Product#getName()";"58";"33629778";"33629778";"27559579";"27559579"
"SCRIPT_API";"dw.catalog.Product#getOptionModel()";"12";"2125091";"2125091";"1190868";"1190868"
"SCRIPT_API";"dw.catalog.Product#getPageDescription()";"1";"18590";"18590";"19";"19"
"SCRIPT_API";"dw.catalog.Product#getPageKeywords()";"1";"14970";"14970";"10";"10"
"SCRIPT_API";"dw.catalog.Product#getPageMetaTags()";"5";"1101761";"1101761";"521551";"521551"
"SCRIPT_API";"dw.catalog.Product#getPageTitle()";"1";"26221";"26221";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getPriceModel()";"100";"43843711";"43843711";"20587848";"20587848"
"SCRIPT_API";"dw.catalog.Product#getPriceModel(dw.catalog.ProductOptionModel)";"11";"2681091";"2681091";"396734";"396734"
"SCRIPT_API";"dw.catalog.Product#getPrimaryCategory()";"17";"1551277";"1551277";"1093406";"1093406"
"SCRIPT_API";"dw.catalog.Product#getProductSetProducts()";"4";"12057347";"12057347";"9798623";"9798623"
"SCRIPT_API";"dw.catalog.Product#getShortDescription()";"2";"48891";"48891";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getStepQuantity()";"5";"201733";"201733";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getTemplate()";"1";"3190";"3190";"90";"90"
"SCRIPT_API";"dw.catalog.Product#getVariationModel()";"21";"1294635";"1294635";"0";"0"
"SCRIPT_API";"dw.catalog.Product#isBundle()";"3";"37120";"37120";"661";"661"
"SCRIPT_API";"dw.catalog.Product#isMaster()";"140";"391280";"391280";"9316";"9316"
"SCRIPT_API";"dw.catalog.Product#isOnline()";"8";"552372";"552372";"0";"0"
"SCRIPT_API";"dw.catalog.Product#isProductSet()";"8";"62121";"62121";"0";"0"
"SCRIPT_API";"dw.catalog.Product#isVariant()";"65";"190314";"190314";"1311";"1311"
"SCRIPT_API";"dw.catalog.Product#isVariationGroup()";"28";"50321";"50321";"385";"385"
"SCRIPT_API";"dw.catalog.ProductAttributeModel#getVisibleAttributeGroups()";"5";"261555";"261555";"45";"45"
"SCRIPT_API";"dw.catalog.ProductAvailabilityLevels#getBackorder()";"11";"154622";"154622";"0";"0"
"SCRIPT_API";"dw.catalog.ProductAvailabilityLevels#getInStock()";"22";"28040";"28040";"588";"588"
"SCRIPT_API";"dw.catalog.ProductAvailabilityLevels#getNotAvailable()";"14";"145573";"145573";"0";"0"
"SCRIPT_API";"dw.catalog.ProductAvailabilityLevels#getPreorder()";"11";"216825";"216825";"115";"115"
"SCRIPT_API";"dw.catalog.ProductAvailabilityModel#getAvailabilityLevels(Number)";"14";"3997594";"3997594";"1776696";"1776696"
"SCRIPT_API";"dw.catalog.ProductAvailabilityModel#getInventoryRecord()";"27";"278983";"278983";"531";"531"
"SCRIPT_API";"dw.catalog.ProductAvailabilityModel#isOrderable(Number)";"17";"1579190";"1579190";"288088";"288088"
"SCRIPT_API";"dw.catalog.ProductInventoryRecord#getATS()";"8";"1112750";"1112750";"0";"0"
"SCRIPT_API";"dw.catalog.ProductInventoryRecord#getInStockDate()";"10";"370896";"370896";"0";"0"
"SCRIPT_API";"dw.catalog.ProductInventoryRecord#isPerpetual()";"8";"42329";"42329";"0";"0"
"SCRIPT_API";"dw.catalog.ProductMgr#getProduct(String)";"113";"2616719";"2616719";"1824";"1824"
"SCRIPT_API";"dw.catalog.ProductOptionModel#getOptions()";"28";"287167";"287167";"1196";"1196"
"SCRIPT_API";"dw.catalog.ProductPriceInfo#getPriceBook()";"197";"241458";"241458";"5785";"5785"
"SCRIPT_API";"dw.catalog.ProductPriceModel#getPrice()";"22";"299356";"299356";"0";"0"
