"Type";"Name";"Count";"TotalTime";"OwnTime";"TotalWaitTime";"OwnWaitTime"
"ONREQUEST";"/Sites-RefArch-Site/default/__SYSTEM__StorefrontToolkit-Init";"44";"149034719";"149034719";"57957519";"57957519"
"PIPELINE_NODE";"bc_api:Assign";"14";"3819839";"3819839";"0";"0"
"REST_BM";"v1/bootstrap";"1";"700115289";"700115289";"148445763";"148445763"
"REST_BM";"v1/l10n/{application}/{locale}";"4";"79232381";"79232381";"20084128";"20084128"
"REST_BM";"v1/sites/{site_id}/page_cache_partition/{id}";"3";"97066013";"97066013";"18774376";"18774376"
"SCRIPT_API";"dw.campaign.PromotionMgr#getActiveCustomerPromotions()";"1";"546971";"546971";"398281";"398281"
"SCRIPT_API";"dw.campaign.PromotionPlan#getProductPromotions(dw.catalog.Product)";"1";"31041";"31041";"31";"31"
"SCRIPT_API";"dw.catalog.Catalog#getRoot()";"4";"104513";"104513";"0";"0"
"SCRIPT_API";"dw.catalog.CatalogMgr#getCategory(String)";"2";"20071";"20071";"0";"0"
"SCRIPT_API";"dw.catalog.CatalogMgr#getSiteCatalog()";"4";"135963";"135963";"2713";"2713"
"SCRIPT_API";"dw.catalog.Category#getDisplayName()";"11";"264705";"264705";"0";"0"
"SCRIPT_API";"dw.catalog.Category#getID()";"24";"32879";"32879";"2421";"2421"
"SCRIPT_API";"dw.catalog.Category#getOnlineSubCategories()";"12";"20078293";"20078293";"17164241";"17164241"
"SCRIPT_API";"dw.catalog.Category#getParent()";"8";"23780";"23780";"79";"79"
"SCRIPT_API";"dw.catalog.Category#hasOnlineProducts()";"32";"15660663";"15660663";"10476402";"10476402"
"SCRIPT_API";"dw.catalog.Category#hasOnlineSubCategories()";"28";"443459";"443459";"0";"0"
"SCRIPT_API";"dw.catalog.PriceBook#getID()";"1";"1930";"1930";"10";"10"
"SCRIPT_API";"dw.catalog.PriceBook#getParentPriceBook()";"1";"3900";"3900";"20";"20"
"SCRIPT_API";"dw.catalog.Product#getAttributeModel()";"1";"322306";"322306";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getAvailabilityModel()";"1";"28390";"28390";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getBrand()";"1";"2920";"2920";"90";"90"
"SCRIPT_API";"dw.catalog.Product#getID()";"3";"5660";"5660";"900";"900"
"SCRIPT_API";"dw.catalog.Product#getLongDescription()";"2";"89992";"89992";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getMinOrderQuantity()";"5";"18381";"18381";"192";"192"
"SCRIPT_API";"dw.catalog.Product#getName()";"1";"41741";"41741";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getOptionModel()";"1";"24900";"24900";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getPageDescription()";"1";"16260";"16260";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getPageKeywords()";"1";"12850";"12850";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getPageMetaTags()";"1";"56281";"56281";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getPageTitle()";"1";"23200";"23200";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getPriceModel()";"1";"104852";"104852";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getPriceModel(dw.catalog.ProductOptionModel)";"1";"148112";"148112";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getPrimaryCategory()";"3";"79742";"79742";"82";"82"
"SCRIPT_API";"dw.catalog.Product#getShortDescription()";"2";"45271";"45271";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getStepQuantity()";"1";"7440";"7440";"21";"21"
"SCRIPT_API";"dw.catalog.Product#getTemplate()";"1";"2970";"2970";"290";"290"
"SCRIPT_API";"dw.catalog.Product#getVariationModel()";"7";"50242";"50242";"121";"121"
"SCRIPT_API";"dw.catalog.Product#isMaster()";"5";"14171";"14171";"419";"419"
"SCRIPT_API";"dw.catalog.Product#isOnline()";"1";"27040";"27040";"0";"0"
"SCRIPT_API";"dw.catalog.Product#isVariant()";"2";"6180";"6180";"130";"130"
"SCRIPT_API";"dw.catalog.ProductAttributeModel#getVisibleAttributeGroups()";"1";"9991";"9991";"61";"61"
"SCRIPT_API";"dw.catalog.ProductAvailabilityLevels#getBackorder()";"1";"1400";"1400";"31";"31"
"SCRIPT_API";"dw.catalog.ProductAvailabilityLevels#getInStock()";"2";"2850";"2850";"60";"60"
"SCRIPT_API";"dw.catalog.ProductAvailabilityLevels#getNotAvailable()";"1";"1040";"1040";"0";"0"
"SCRIPT_API";"dw.catalog.ProductAvailabilityLevels#getPreorder()";"1";"3700";"3700";"100";"100"
"SCRIPT_API";"dw.catalog.ProductAvailabilityModel#getAvailabilityLevels(Number)";"1";"842456";"842456";"0";"0"
"SCRIPT_API";"dw.catalog.ProductAvailabilityModel#getInventoryRecord()";"1";"4890";"4890";"69";"69"
"SCRIPT_API";"dw.catalog.ProductAvailabilityModel#isOrderable(Number)";"1";"113343";"113343";"0";"0"
"SCRIPT_API";"dw.catalog.ProductMgr#getProduct(String)";"2";"35611";"35611";"911";"911"
"SCRIPT_API";"dw.catalog.ProductOptionModel#getOptions()";"3";"35461";"35461";"442";"442"
"SCRIPT_API";"dw.catalog.ProductPriceInfo#getPriceBook()";"1";"2600";"2600";"40";"40"
"SCRIPT_API";"dw.catalog.ProductPriceModel#getPrice()";"2";"69511";"69511";"0";"0"
"SCRIPT_API";"dw.catalog.ProductPriceModel#getPriceBookPrice(String)";"1";"554071";"554071";"385800";"385800"
"SCRIPT_API";"dw.catalog.ProductPriceModel#getPriceInfo()";"1";"118812";"118812";"0";"0"
"SCRIPT_API";"dw.catalog.ProductPriceModel#getPriceTable()";"1";"961148";"961148";"502917";"502917"
"SCRIPT_API";"dw.catalog.ProductPriceModel#isPriceRange()";"1";"2870643";"2870643";"1671989";"1671989"
"SCRIPT_API";"dw.catalog.ProductPriceTable#getQuantities()";"1";"39991";"39991";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationAttribute#getAttributeID()";"10";"22131";"22131";"2408";"2408"
"SCRIPT_API";"dw.catalog.ProductVariationAttribute#getDisplayName()";"2";"73831";"73831";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationAttribute#getID()";"7";"9620";"9620";"541";"541"
"SCRIPT_API";"dw.catalog.ProductVariationAttributeValue#equals(Object)";"1";"3460";"3460";"49";"49"
"SCRIPT_API";"dw.catalog.ProductVariationAttributeValue#getDescription()";"6";"39879";"39879";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationAttributeValue#getDisplayValue()";"8";"48581";"48581";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationAttributeValue#getID()";"8";"24891";"24891";"239";"239"
"SCRIPT_API";"dw.catalog.ProductVariationAttributeValue#getImages(String)";"1";"102812";"102812";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationAttributeValue#getValue()";"7";"74621";"74621";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationModel#getAllValues(dw.catalog.ProductVariationAttribute)";"5";"353048";"353048";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationModel#getImages(String)";"2";"416407";"416407";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationModel#getMaster()";"1";"3061";"3061";"11";"11"
"SCRIPT_API";"dw.catalog.ProductVariationModel#getProductVariationAttributes()";"3";"120283";"120283";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationModel#getSelectedValue(dw.catalog.ProductVariationAttribute)";"2";"20420";"20420";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationModel#getSelectedVariant()";"2";"19780";"19780";"329";"329"
"SCRIPT_API";"dw.catalog.ProductVariationModel#getVariants()";"2";"208424";"208424";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationModel#hasOrderableVariants(dw.catalog.ProductVariationAttribute,dw.catalog.ProductVariationAttributeValue)";"6";"809436";"809436";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationModel#setSelectedAttributeValue(String,String)";"1";"7970";"7970";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationModel#url(String,Object[])";"1";"17601";"17601";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationModel#urlSelectVariationValue(String,dw.catalog.ProductVariationAttribute,dw.catalog.ProductVariationAttributeValue)";"5";"168903";"168903";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationModel#urlUnselectVariationValue(String,dw.catalog.ProductVariationAttribute)";"1";"78402";"78402";"0";"0"
"SCRIPT_API";"dw.content.ContentMgr#getContent(String)";"36";"914101";"914101";"3246";"3246"
"SCRIPT_API";"dw.content.MarkupText#getMarkup()";"2";"17131";"17131";"0";"0"
"SCRIPT_API";"dw.content.MediaFile#getAbsURL()";"5";"119233";"119233";"0";"0"
"SCRIPT_API";"dw.content.MediaFile#getAlt()";"5";"6930";"6930";"211";"211"
"SCRIPT_API";"dw.content.MediaFile#getTitle()";"5";"6220";"6220";"490";"490"
"SCRIPT_API";"dw.content.MediaFile#getURL()";"5";"5856827";"5856827";"4587601";"4587601"
"SCRIPT_API";"dw.customer.Customer#getProfile()";"9";"48811";"48811";"912";"912"
"SCRIPT_API";"dw.experience.PageMgr#getPage(String)";"2";"96302";"96302";"0";"0"
"SCRIPT_API";"dw.experience.PageMgr#getPageByCategory(dw.catalog.Category,Boolean,String)";"2";"2324803";"2324803";"1740782";"1740782"
"SCRIPT_API";"dw.experience.PageMgr#getPageByProduct(dw.catalog.Product,Boolean,String)";"2";"834045";"834045";"394474";"394474"
"SCRIPT_API";"dw.object.ExtensibleObject#getCustom()";"105";"494809";"494809";"5709";"5709"
"SCRIPT_API";"dw.object.PersistentObject#getUUID()";"1";"2640";"2640";"70";"70"
"SCRIPT_API";"dw.order.BasketMgr#getCurrentBasket()";"4";"389087";"389087";"927";"927"
"SCRIPT_API";"dw.system.HookMgr#callHook(String,String,Object[])";"24";"606712";"606712";"0";"0"
"SCRIPT_API";"dw.system.HookMgr#hasHook(String)";"382";"2841774";"2841774";"33245";"33245"
"SCRIPT_API";"dw.system.Logger#warn(String,Object[])";"24";"8249905";"8249905";"3905154";"3905154"
"SCRIPT_API";"dw.system.Request#getHttpHeaders()";"382";"6605021";"6605021";"0";"0"
"SCRIPT_API";"dw.system.Request#getHttpHost()";"433";"635555";"635555";"13747";"13747"
"SCRIPT_API";"dw.system.Request#getHttpMethod()";"382";"358457";"358457";"10044";"10044"
"SCRIPT_API";"dw.system.Request#getHttpPath()";"382";"755199";"755199";"2565";"2565"
"SCRIPT_API";"dw.system.Request#getHttpQueryString()";"449";"597895";"597895";"52760";"52760"
"SCRIPT_API";"dw.system.Request#getLocale()";"412";"523285";"523285";"48832";"48832"
"SCRIPT_API";"dw.system.Request#getPageMetaData()";"15";"41531";"41531";"2353";"2353"
"SCRIPT_API";"dw.system.Request#isHttpSecure()";"382";"432386";"432386";"24623";"24623"
"SCRIPT_API";"dw.system.Request#isIncludeRequest()";"764";"647161";"647161";"27393";"27393"
"SCRIPT_API";"dw.system.Response#setExpires(Date)";"31";"124661";"124661";"6762";"6762"
"SCRIPT_API";"dw.system.Response#setHttpHeader(String,String)";"764";"1028904";"1028904";"25869";"25869"
"SCRIPT_API";"dw.system.Response#setStatus(Number)";"4";"653431";"653431";"0";"0"
"SCRIPT_API";"dw.system.Response#setVaryBy(String)";"1";"10701";"10701";"20";"20"
"SCRIPT_API";"dw.system.Session#getCurrency()";"468";"1580233";"1580233";"490";"490"
"SCRIPT_API";"dw.system.Session#getForms()";"1";"7790";"7790";"50";"50"
"SCRIPT_API";"dw.system.Session#getPrivacy()";"16";"40802";"40802";"5062";"5062"
"SCRIPT_API";"dw.system.Site#getAllowedLocales()";"8";"73603";"73603";"0";"0"
"SCRIPT_API";"dw.system.Site#getCalendar()";"1";"59942";"59942";"0";"0"
"SCRIPT_API";"dw.system.Site#getCurrent()";"18";"798946";"798946";"6185";"6185"
"SCRIPT_API";"dw.system.Site#getID()";"8";"22091";"22091";"243";"243"
"SCRIPT_API";"dw.system.Site#getPageMetaTags()";"2";"59762";"59762";"0";"0"
"SCRIPT_API";"dw.system.Site#getPreferences()";"8";"188335";"188335";"0";"0"
"SCRIPT_API";"dw.system.System#getInstanceType()";"20";"74130";"74130";"3692";"3692"
"SCRIPT_API";"dw.template.ISML#renderTemplate(String,Object)";"56";"164517373";"10909314";"25701029";"361668"
"SCRIPT_API";"dw.util.Calendar#getTime()";"1";"3090";"3090";"79";"79"
"SCRIPT_API";"dw.util.Collection#getLength()";"7";"20140";"20140";"400";"400"
"SCRIPT_API";"dw.util.Collection#iterator()";"23";"63122";"63122";"3109";"3109"
"SCRIPT_API";"dw.util.Currency#getCurrencyCode()";"406";"283806";"283806";"12129";"12129"
"SCRIPT_API";"dw.util.Currency#getDefaultFractionDigits()";"406";"272004";"272004";"10361";"10361"
"SCRIPT_API";"dw.util.Currency#getName()";"406";"275076";"275076";"10670";"10670"
"SCRIPT_API";"dw.util.Currency#getSymbol()";"406";"253750";"253750";"9262";"9262"
"SCRIPT_API";"dw.util.Decimal#get()";"1";"2690";"2690";"10";"10"
"SCRIPT_API";"dw.util.Decimal#toString()";"1";"5830";"5830";"21";"21"
"SCRIPT_API";"dw.util.HashMap()";"9";"52680";"52680";"628";"628"
"SCRIPT_API";"dw.util.Iterator#hasNext()";"74";"107603";"107603";"6776";"6776"
"SCRIPT_API";"dw.util.Iterator#next()";"53";"147000";"147000";"520";"520"
"SCRIPT_API";"dw.util.List#get(Number)";"1";"7701";"7701";"51";"51"
"SCRIPT_API";"dw.util.List#indexOf(Object)";"48";"44677";"44677";"1715";"1715"
"SCRIPT_API";"dw.util.List#size()";"52";"259084";"259084";"4333";"4333"
"SCRIPT_API";"dw.util.Locale#getCountry()";"8";"23130";"23130";"141";"141"
"SCRIPT_API";"dw.util.Locale#getDisplayCountry()";"8";"15611";"15611";"150";"150"
"SCRIPT_API";"dw.util.Locale#getDisplayLanguage()";"8";"13338";"13338";"208";"208"
"SCRIPT_API";"dw.util.Locale#getDisplayName()";"8";"73384";"73384";"0";"0"
"SCRIPT_API";"dw.util.Locale#getID()";"100";"114524";"114524";"3713";"3713"
"SCRIPT_API";"dw.util.Locale#getLanguage()";"16";"48760";"48760";"299";"299"
"SCRIPT_API";"dw.util.Locale#getLocale(String)";"30";"107601";"107601";"487";"487"
"SCRIPT_API";"dw.util.Map#get(Object)";"4";"239945";"239945";"0";"0"
"SCRIPT_API";"dw.util.Map#put(Object,Object)";"1";"7600";"7600";"130";"130"
"SCRIPT_API";"dw.util.SecureEncoder#forHtmlInDoubleQuoteAttribute(String)";"8";"294126";"294126";"0";"0"
"SCRIPT_API";"dw.util.StringUtils#formatInteger(Number)";"126";"1174975";"1174975";"23497";"23497"
"SCRIPT_API";"dw.util.StringUtils#formatMoney(dw.value.Money)";"1";"111972";"111972";"0";"0"
"SCRIPT_API";"dw.util.Template#render(dw.util.Map)";"1";"1311734";"285015";"60";"0"
"SCRIPT_API";"dw.util.Template(String)";"1";"7391";"7391";"31";"31"
"SCRIPT_API";"dw.value.MimeEncodedText#getText()";"1";"3430";"3430";"20";"20"
"SCRIPT_API";"dw.value.Money#getCurrencyCode()";"1";"2000";"2000";"40";"40"
"SCRIPT_API";"dw.value.Money#getDecimalValue()";"2";"2921";"2921";"131";"131"
"SCRIPT_API";"dw.value.Money#getValue()";"2";"1661";"1661";"51";"51"
"SCRIPT_API";"dw.value.Money#getValueOrNull()";"2";"5751";"5751";"71";"71"
"SCRIPT_API";"dw.value.Money#isAvailable()";"5";"4980";"4980";"210";"210"
"SCRIPT_API";"dw.value.Quantity#getValue()";"9";"13370";"13370";"197";"197"
"SCRIPT_API";"dw.web.CSRFProtection#generateToken()";"64";"1530525";"1530525";"0";"0"
"SCRIPT_API";"dw.web.CSRFProtection#getTokenName()";"64";"213714";"213714";"21886";"21886"
"SCRIPT_API";"dw.web.FormElement#clearFormElement()";"1";"37031";"37031";"0";"0"
"SCRIPT_API";"dw.web.FormElement#getDynamicHtmlName()";"30";"296945";"296945";"32898";"32898"
"SCRIPT_API";"dw.web.FormElement#getHtmlName()";"46";"93802";"93802";"819";"819"
"SCRIPT_API";"dw.web.FormElement#isValid()";"30";"58549";"58549";"2149";"2149"
"SCRIPT_API";"dw.web.FormField#getDescription()";"22";"70541";"70541";"73";"73"
"SCRIPT_API";"dw.web.FormField#getError()";"22";"22202";"22202";"964";"964"
"SCRIPT_API";"dw.web.FormField#getHtmlValue()";"38";"67553";"67553";"443";"443"
"SCRIPT_API";"dw.web.FormField#getLabel()";"44";"73441";"73441";"672";"672"
"SCRIPT_API";"dw.web.FormField#getMaxLength()";"20";"24373";"24373";"1002";"1002"
"SCRIPT_API";"dw.web.FormField#getMinLength()";"20";"18061";"18061";"632";"632"
"SCRIPT_API";"dw.web.FormField#getOptions()";"60";"140395";"140395";"1653";"1653"
"SCRIPT_API";"dw.web.FormField#getRegEx()";"20";"23580";"23580";"483";"483"
"SCRIPT_API";"dw.web.FormField#getType()";"52";"78139";"78139";"3397";"3397"
"SCRIPT_API";"dw.web.FormField#isChecked()";"2";"6870";"6870";"30";"30"
"SCRIPT_API";"dw.web.FormField#isMandatory()";"24";"29454";"29454";"675";"675"
"SCRIPT_API";"dw.web.FormField#isSelected()";"2";"3529";"3529";"39";"39"
"SCRIPT_API";"dw.web.FormFieldOptions#getOptionsCount()";"30";"42419";"42419";"299";"299"
"SCRIPT_API";"dw.web.FormGroup#getError()";"8";"329146";"329146";"0";"0"
"SCRIPT_API";"dw.web.LoopIterator#getIndex()";"6";"9210";"9210";"520";"520"
"SCRIPT_API";"dw.web.LoopIterator#isLast()";"9";"23750";"23750";"1560";"1560"
"SCRIPT_API";"dw.web.PageMetaData#addPageMetaTags(Array)";"3";"20970";"20970";"0";"0"
"SCRIPT_API";"dw.web.PageMetaData#getDescription()";"20";"33242";"33242";"1091";"1091"
"SCRIPT_API";"dw.web.PageMetaData#getKeywords()";"20";"26791";"26791";"610";"610"
"SCRIPT_API";"dw.web.PageMetaData#getPageMetaTags()";"20";"79280";"79280";"150";"150"
"SCRIPT_API";"dw.web.PageMetaData#getTitle()";"20";"41538";"41538";"1219";"1219"
"SCRIPT_API";"dw.web.PageMetaData#setDescription(String)";"1";"1970";"1970";"29";"29"
"SCRIPT_API";"dw.web.PageMetaData#setTitle(String)";"1";"5140";"5140";"100";"100"
"SCRIPT_API";"dw.web.Resource#msg(String,String,String)";"321";"42261997";"42261997";"0";"0"
"SCRIPT_API";"dw.web.Resource#msgf(String,String,String,Object[])";"26";"3717299";"3717299";"0";"0"
"SCRIPT_API";"dw.web.URL#appendCSRFTokenBM()";"1";"63671";"63671";"0";"0"
"SCRIPT_API";"dw.web.URL#relative()";"3";"21250";"21250";"0";"0"
"SCRIPT_API";"dw.web.URL#toString()";"30";"1284505";"1284505";"563725";"563725"
"SCRIPT_API";"dw.web.URLUtils#home()";"1";"22020";"22020";"0";"0"
"SCRIPT_API";"dw.web.URLUtils#https(String,String[])";"16";"209434";"209434";"0";"0"
"SCRIPT_API";"dw.web.URLUtils#staticURL(String)";"96";"30155142";"30155142";"21706168";"21706168"
"SCRIPT_API";"dw.web.URLUtils#url(String,String[])";"172";"889710";"889710";"19400";"19400"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Account.js#Header";"8";"33795393";"24502292";"1300745";"1242645"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Cart.js#MiniCart";"4";"17479041";"11200433";"303399";"272216"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/ConsentTracking.js#Check";"4";"11200427";"10093332";"1102927";"1088264"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Error.js#Start";"4";"47019150";"3569970";"15388";"0"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Home.js#Show";"2";"54098553";"9088775";"15983159";"191551"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Login.js#Show";"1";"41285492";"8010245";"5025314";"639547"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Page.js#Include";"24";"61317346";"42370963";"4625295";"606058"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Page.js#IncludeHeaderMenu";"4";"56928213";"12656258";"27904403";"236428"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Page.js#Locale";"8";"21070170";"15860591";"4787";"0"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Product.js#Show";"1";"83224062";"30351971";"15968777";"160683"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Account-Header";"8";"37494193";"3698800";"2174370";"873625"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Cart-MiniCart";"4";"19078903";"1599862";"304137";"738"
"SF_PAGE";"/Sites-Mailchimp-Site/default/ConsentTracking-Check";"4";"94384455";"36164878";"3979691";"2861376"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Home-Show";"2";"54836766";"738213";"15982739";"0"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Login-Show";"1";"41531736";"246244";"5025798";"484"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Page-Include";"24";"65167869";"3850523";"4634529";"9234"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Page-IncludeHeaderMenu";"4";"57659898";"731685";"27906338";"1935"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Page-Locale";"8";"23446256";"2376086";"6103";"1316"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Product-Show";"1";"83957066";"733004";"16129388";"160611"
"SF_PAGE";"/Sites-Mailchimp-Site/default/__SYSTEM__Slot-Request";"18";"25695735";"25695735";"4155726";"4155726"
"SF_PAGE";"/Sites-Mailchimp-Site/default/__SYSTEM__StorefrontToolkit-Start";"4";"3356772";"3356772";"1201";"1201"
"SF_PAGE";"/Sites-RefArch-Site/default/__SYSTEM__StorefrontToolkit-Init";"44";"73680141";"73680141";"26775";"26775"
