"Type";"Name";"Count";"TotalTime";"OwnTime";"TotalWaitTime";"OwnWaitTime"
"ISML";"app_storefront_base/default/account/mobileHeader";"27";"6149663";"5337863";"5633";"0"
"ISML";"app_storefront_base/default/account/password/passwordResetForm";"2";"392737";"312704";"826";"0"
"ISML";"app_storefront_base/default/account/password/requestPasswordResetModal";"2";"811174";"391516";"702";"0"
"ISML";"app_storefront_base/default/cart/cartCouponDisplay";"7";"657894";"657894";"1201";"1201"
"ISML";"app_storefront_base/default/cart/cartRemoveProductModal";"5";"551129";"379775";"1688";"826"
"ISML";"app_storefront_base/default/cart/checkoutButtons";"5";"1411585";"1324404";"629392";"627990"
"ISML";"app_storefront_base/default/cart/productCard/cartProductCardAvailability";"6";"358348";"358348";"468";"468"
"ISML";"app_storefront_base/default/checkout/addressSummary";"2";"60878969";"60878969";"995";"995"
"ISML";"app_storefront_base/default/checkout/billing/addressSelector";"1";"160515558";"92273021";"14863389";"13915106"
"ISML";"app_storefront_base/default/checkout/billing/addressSelectorShipping";"1";"68185825";"68185825";"947811";"947811"
"ISML";"app_storefront_base/default/checkout/billing/billing";"1";"760238523";"82422930";"28492423";"392122"
"ISML";"app_storefront_base/default/checkout/billing/billingAddress";"1";"84577129";"84292234";"1204";"0"
"ISML";"app_storefront_base/default/checkout/billing/billingSummary";"1";"144263066";"76678303";"8419824";"8192657"
"ISML";"app_storefront_base/default/checkout/billing/creditCardForm";"1";"86529595";"86342634";"451466";"449297"
"ISML";"app_storefront_base/default/checkout/billing/paymentOptions";"1";"432473503";"63064730";"13233708";"12060"
"ISML";"app_storefront_base/default/checkout/billing/paymentOptions/creditCardContent";"1";"150570373";"64040778";"459880";"8414"
"ISML";"app_storefront_base/default/checkout/billing/paymentOptions/creditCardTab";"1";"63984477";"62446998";"1029727";"0"
"ISML";"app_storefront_base/default/checkout/billing/paymentOptions/paymentOptionsContent";"1";"221034420";"70464047";"459775";"0"
"ISML";"app_storefront_base/default/checkout/billing/paymentOptions/paymentOptionsSummary";"1";"67442411";"67442411";"225027";"225027"
"ISML";"app_storefront_base/default/checkout/billing/paymentOptions/paymentOptionsTabs";"1";"148374353";"84389876";"12761873";"11732146"
"ISML";"app_storefront_base/default/checkout/cart/miniCart";"5";"16637600";"5190672";"630862";"0"
"ISML";"app_storefront_base/default/checkout/checkout";"1";"2948868794";"106056862";"138215781";"18167171"
"ISML";"app_storefront_base/default/checkout/customer/customer";"1";"205645975";"66031385";"4216776";"417"
"ISML";"app_storefront_base/default/checkout/customer/customerCard";"1";"75209275";"75036934";"1754642";"1751651"
"ISML";"app_storefront_base/default/checkout/customer/customerOAuthCard";"1";"64351714";"64256002";"2460548";"2459576"
"ISML";"app_storefront_base/default/checkout/customer/customerSummary";"1";"79618847";"79576886";"15514874";"15514012"
"ISML";"app_storefront_base/default/checkout/orderProductSummary";"1";"153123641";"71747102";"8414055";"10735"
"ISML";"app_storefront_base/default/checkout/orderTotalSummary";"1";"61325608";"61208376";"1392";"191"
"ISML";"app_storefront_base/default/checkout/productCard/productCard";"6";"89991128";"6722873";"8405754";"0"
"ISML";"app_storefront_base/default/checkout/productCard/productCardProductName";"2";"73572024";"73572024";"12290649";"12290649"
"ISML";"app_storefront_base/default/checkout/productCard/productCardProductNameAndRemove";"5";"558821";"451808";"1748";"2056"
"ISML";"app_storefront_base/default/checkout/productCard/productCardProductPromotions";"5";"138812";"138812";"1251";"1251"
"ISML";"app_storefront_base/default/checkout/productCard/productCardProductRenderedTotalPrice";"14";"2909865";"2223794";"4290";"4272"
"ISML";"app_storefront_base/default/checkout/productCard/productCardProductTotalPrice";"20";"918706";"918706";"353";"353"
"ISML";"app_storefront_base/default/checkout/productCard/productCardQuantityDisplay";"1";"79451634";"79392253";"8402241";"8401360"
"ISML";"app_storefront_base/default/checkout/productCard/productCardQuantitySelector";"5";"1521469";"1000616";"1965";"0"
"ISML";"app_storefront_base/default/checkout/productCard/productShippingCard";"1";"141986623";"68444799";"12291212";"673"
"ISML";"app_storefront_base/default/checkout/shipping/giftMessageSummary";"3";"61437559";"61368548";"188864";"187344"
"ISML";"app_storefront_base/default/checkout/shipping/isGift";"2";"84166161";"84027156";"11702672";"11701477"
"ISML";"app_storefront_base/default/checkout/shipping/multiShipCheckbox";"1";"64597428";"64597428";"1343397";"1343397"
"ISML";"app_storefront_base/default/checkout/shipping/multiShippingButtons";"2";"60153406";"60059524";"1124";"0"
"ISML";"app_storefront_base/default/checkout/shipping/selectedShippingMethod";"10";"61930011";"61930011";"0";"0"
"ISML";"app_storefront_base/default/checkout/shipping/shipmentCard";"2";"753310125";"92689978";"36186760";"7055740"
"ISML";"app_storefront_base/default/checkout/shipping/shipmentSelector";"2";"153852294";"67867459";"13373622";"466238"
"ISML";"app_storefront_base/default/checkout/shipping/shipmentSelectorOptions";"2";"85831902";"85757560";"12905052";"12903550"
"ISML";"app_storefront_base/default/checkout/shipping/shipping";"1";"1041093464";"81125127";"49822791";"0"
"ISML";"app_storefront_base/default/checkout/shipping/shippingAddress";"2";"99007637";"96726024";"2055243";"2044230"
"ISML";"app_storefront_base/default/checkout/shipping/shippingAddressTemplate";"1";"60504552";"60439650";"9979";"8517"
"ISML";"app_storefront_base/default/checkout/shipping/shippingCard";"2";"125095071";"63728393";"190334";"1581"
"ISML";"app_storefront_base/default/checkout/shipping/shippingMethod";"2";"138271296";"76306595";"1805825";"1805238"
"ISML";"app_storefront_base/default/checkout/shipping/shippingSummary";"1";"197301170";"73916041";"110724";"95387"
"ISML";"app_storefront_base/default/checkout/shipping/shippingTitle";"1";"61053763";"61005282";"14409";"13267"
"ISML";"app_storefront_base/default/common/layout/checkout";"1";"138912027";"64653663";"5041557";"37318"
"ISML";"app_storefront_base/default/common/layout/page";"27";"262738081";"36236173";"109112317";"1334003"
"ISML";"app_storefront_base/default/components/breadcrumbs/pageBreadcrumbs";"18";"3195478";"3064955";"3638";"0"
"ISML";"app_storefront_base/default/components/content/contentAssetInc";"148";"49777948";"49777948";"393068";"393068"
"ISML";"app_storefront_base/default/components/header/menuItem";"27";"1708113";"1708113";"907";"907"
"ISML";"app_storefront_base/default/components/header/search";"54";"8870052";"6859054";"13668";"0"
"ISML";"app_storefront_base/default/home/homePage";"7";"89435205";"6384495";"31146263";"18513"
"ISML";"app_storefront_base/default/product/components/addToCartButtonExtension";"8";"143471";"143471";"2211";"2211"
"ISML";"app_storefront_base/default/product/components/addToCartProduct";"8";"2256190";"2008685";"2291";"0"
"ISML";"app_storefront_base/default/product/components/attributes";"9";"263275";"263275";"1012";"1012"
"ISML";"app_storefront_base/default/product/components/attributesPre";"1";"137333";"111172";"553";"552"
"ISML";"app_storefront_base/default/product/components/availability";"8";"1142790";"975766";"457489";"455558"
"ISML";"app_storefront_base/default/product/components/description";"8";"327984";"327984";"0";"0"
"ISML";"app_storefront_base/default/product/components/descriptionAndDetails";"8";"5350267";"4237041";"4613";"1533"
"ISML";"app_storefront_base/default/product/components/details";"8";"262685";"262685";"1286";"1286"
"ISML";"app_storefront_base/default/product/components/imageCarousel";"8";"2115521";"1714034";"4544";"0"
"ISML";"app_storefront_base/default/product/components/mainAttributes";"8";"269776";"269776";"207";"207"
"ISML";"app_storefront_base/default/product/components/options";"1";"133923";"133923";"272";"272"
"ISML";"app_storefront_base/default/product/components/pidRating";"8";"3904473";"2221572";"2951";"4664"
"ISML";"app_storefront_base/default/product/components/pricing/ajaxMain";"24";"12635845";"6576893";"701078";"693283"
"ISML";"app_storefront_base/default/product/components/pricing/main";"187";"33579966";"11360362";"462452";"169327"
"ISML";"app_storefront_base/default/product/components/productAvailability";"8";"2689508";"1546718";"457943";"454"
"ISML";"app_storefront_base/default/product/components/productNumber";"8";"471710";"359609";"1950";"1931"
"ISML";"app_storefront_base/default/product/components/productRating";"163";"8685162";"8685162";"0";"0"
"ISML";"app_storefront_base/default/product/components/productTileImage";"155";"22749902";"16430399";"33478";"58534"
"ISML";"app_storefront_base/default/product/components/productTileName";"155";"5735069";"5735069";"12042";"12042"
"ISML";"app_storefront_base/default/product/components/productTileSwatch";"155";"21319286";"18634024";"373703";"296026"
"ISML";"app_storefront_base/default/product/components/promotions";"9";"770385";"770385";"133471";"133471"
"ISML";"app_storefront_base/default/product/components/quantity";"8";"1944295";"1838023";"352";"0"
"ISML";"app_storefront_base/default/product/components/ratings";"155";"20079454";"11845500";"1026507";"1039662"
"ISML";"app_storefront_base/default/product/components/socialIcons";"8";"4214039";"3249922";"694";"0"
"ISML";"app_storefront_base/default/product/components/variationAttribute";"16";"2882564";"2497183";"3434";"0"
"ISML";"app_storefront_base/default/product/gridTile";"155";"187468671";"32721127";"3693553";"578153"
"ISML";"app_storefront_base/default/product/productDetails";"8";"136772457";"23645624";"32984445";"107659"
"ISML";"app_storefront_base/default/product/productTile";"155";"154747544";"35355554";"3115400";"847768"
"ISML";"app_storefront_base/default/product/productTileFooter";"155";"43102050";"10636498";"1395520";"216604"
"ISML";"app_storefront_base/default/reporting/reportingUrls";"6";"719343";"719343";"371";"371"
"ISML";"app_storefront_base/default/search/components/productTiles";"10";"78957193";"78159752";"15101176";"14991150"
"ISML";"app_storefront_base/default/search/filterBar";"10";"4559282";"1285081";"4447";"7627"
"ISML";"app_storefront_base/default/search/productGrid";"10";"83673779";"4534355";"15525475";"422778"
"ISML";"app_storefront_base/default/search/resultsCount";"20";"10740466";"4455113";"4524";"15257"
"ISML";"app_storefront_base/default/search/searchResults";"10";"186295560";"7108759";"45182922";"1339274"
"ISML";"app_storefront_base/default/search/searchResultsNoDecorator";"10";"106500824";"7777402";"16341413";"805850"
"ISML";"app_storefront_base/default/search/sortOrderMenu";"10";"2757971";"2610027";"2993";"3018"
"ISML";"app_storefront_base/default/slots/content/contentAssetBody";"49";"168201075";"167309408";"91340040";"91323547"
"ISML";"app_storefront_base/default/slots/content/htmlSlotContainer";"28";"15457021";"3222017";"22216";"14439"
"ISML";"app_storefront_base/default/slots/htmlSlotContainer";"28";"12235004";"11586533";"7777";"5737"
"ISML";"app_storefront_base/default/slots/product/homePageProductSlot";"7";"6556790";"5521185";"515542";"501166"
"ONREQUEST";"/Sites-RefArch-Site/-/null-null";"6";"15379875";"15379875";"965622";"965622"
"ONREQUEST";"/Sites-RefArch-Site/default/__SYSTEM__StorefrontToolkit-Init";"10";"52637853";"52637853";"23225906";"23225906"
"ONREQUEST";"/Sites-RefArch-Site/en_US/Cart-AddProduct";"1";"873146";"873146";"744";"744"
"ONREQUEST";"/Sites-RefArch-Site/en_US/Cart-MiniCartShow";"5";"8964096";"8964096";"417761";"417761"
"ONREQUEST";"/Sites-RefArch-Site/en_US/Checkout-Begin";"1";"987688";"987688";"46";"46"
"ONREQUEST";"/Sites-RefArch-Site/en_US/ConsentTracking-GetContent";"1";"664322";"664322";"0";"0"
"ONREQUEST";"/Sites-RefArch-Site/en_US/ConsentTracking-SetConsent";"1";"672172";"672172";"310";"310"
"ONREQUEST";"/Sites-RefArch-Site/en_US/Home-Show";"1";"809345";"809345";"0";"0"
"ONREQUEST";"/Sites-RefArch-Site/en_US/Login-Show";"2";"1816354";"1816354";"639";"639"
"ONREQUEST";"/Sites-RefArch-Site/en_US/Product-Show";"8";"13076425";"13076425";"724418";"724418"
"ONREQUEST";"/Sites-RefArch-Site/en_US/Product-Variation";"1";"1066830";"1066830";"0";"0"
"ONREQUEST";"/Sites-RefArch-Site/en_US/ReportingEvent-MiniCart";"1";"886036";"886036";"293";"293"
"ONREQUEST";"/Sites-RefArch-Site/en_US/Search-Show";"14";"37189500";"37189500";"16121514";"16121514"
"ONREQUEST";"/Sites-RefArch-Site/en_US/__Analytics-Start";"24";"37544744";"37544744";"1357466";"1357466"
"SCRIPT_API";"dw.campaign.DiscountPlan#getApproachingOrderDiscounts()";"6";"35321";"35321";"259";"259"
"SCRIPT_API";"dw.campaign.DiscountPlan#getApproachingShippingDiscounts(dw.order.Shipment)";"6";"61530";"61530";"19";"19"
"SCRIPT_API";"dw.campaign.Promotion#getID()";"84";"140573";"140573";"0";"0"
"SCRIPT_API";"dw.campaign.PromotionMgr#applyDiscounts(dw.order.LineItemCtnr)";"14";"106367754";"106367754";"20154278";"20154278"
"SCRIPT_API";"dw.campaign.PromotionMgr#getActiveCustomerPromotions()";"44";"14670971";"14670971";"0";"0"
"SCRIPT_API";"dw.campaign.PromotionMgr#getDiscounts(dw.order.LineItemCtnr)";"6";"13892078";"13892078";"91266";"91266"
"SCRIPT_API";"dw.campaign.PromotionPlan#getProductPromotions()";"21";"2437953";"2437953";"6641";"6641"
"SCRIPT_API";"dw.campaign.PromotionPlan#getProductPromotions(dw.catalog.Product)";"23";"29347920";"29347920";"7205880";"7205880"
"SCRIPT_API";"dw.campaign.SlotContent#getContent()";"84";"694594";"694594";"11085";"11085"
"SCRIPT_API";"dw.catalog.Catalog#getRoot()";"51";"972206";"972206";"0";"0"
"SCRIPT_API";"dw.catalog.CatalogMgr#getCategory(String)";"54";"1162601";"1162601";"5508";"5508"
"SCRIPT_API";"dw.catalog.CatalogMgr#getSiteCatalog()";"51";"764527";"764527";"19011";"19011"
"SCRIPT_API";"dw.catalog.CatalogMgr#getSortingOptions()";"24";"3113019";"3113019";"348632";"348632"
"SCRIPT_API";"dw.catalog.Category#getDefaultSortingRule()";"48";"3942804";"3942804";"0";"0"
"SCRIPT_API";"dw.catalog.Category#getDisplayName()";"102";"2831993";"2831993";"0";"0"
"SCRIPT_API";"dw.catalog.Category#getID()";"220";"361827";"361827";"12638";"12638"
"SCRIPT_API";"dw.catalog.Category#getImage()";"24";"123652";"123652";"3572";"3572"
"SCRIPT_API";"dw.catalog.Category#getOnlineSubCategories()";"81";"9322515";"9322515";"4232421";"4232421"
"SCRIPT_API";"dw.catalog.Category#getPageDescription()";"24";"549704";"549704";"2330";"2330"
"SCRIPT_API";"dw.catalog.Category#getPageKeywords()";"24";"482209";"482209";"0";"0"
"SCRIPT_API";"dw.catalog.Category#getPageTitle()";"24";"781754";"781754";"57372";"57372"
"SCRIPT_API";"dw.catalog.Category#getParent()";"64";"78896";"78896";"2595";"2595"
"SCRIPT_API";"dw.catalog.Category#getTemplate()";"14";"430048";"430048";"0";"0"
"SCRIPT_API";"dw.catalog.Category#hasOnlineProducts()";"216";"124694493";"124694493";"97155112";"97155112"
"SCRIPT_API";"dw.catalog.Category#hasOnlineSubCategories()";"189";"2393496";"2393496";"0";"0"
"SCRIPT_API";"dw.catalog.Category#isOnline()";"24";"776297";"776297";"0";"0"
"SCRIPT_API";"dw.catalog.PriceBook#getID()";"333";"355024";"355024";"11063";"11063"
"SCRIPT_API";"dw.catalog.PriceBook#getParentPriceBook()";"216";"353486";"353486";"7499";"7499"
"SCRIPT_API";"dw.catalog.PriceBookMgr#getApplicablePriceBooks()";"19";"227462";"227462";"0";"0"
"SCRIPT_API";"dw.catalog.PriceBookMgr#setApplicablePriceBooks(dw.catalog.PriceBook[])";"38";"580656";"580656";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getAttributeModel()";"9";"2598887";"2598887";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getAvailabilityModel()";"74";"1952904";"1952904";"304346";"304346"
"SCRIPT_API";"dw.catalog.Product#getBrand()";"135";"436000";"436000";"7286";"7286"
"SCRIPT_API";"dw.catalog.Product#getID()";"447";"691633";"691633";"46123";"46123"
"SCRIPT_API";"dw.catalog.Product#getImages(String)";"169";"27895527";"27895527";"256334";"256334"
"SCRIPT_API";"dw.catalog.Product#getLongDescription()";"16";"935539";"935539";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getMinOrderQuantity()";"71";"271296";"271296";"3006";"3006"
"SCRIPT_API";"dw.catalog.Product#getName()";"135";"3926157";"3926157";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getOptionModel()";"24";"1906227";"1906227";"1053916";"1053916"
"SCRIPT_API";"dw.catalog.Product#getPageDescription()";"8";"144964";"144964";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getPageKeywords()";"8";"118931";"118931";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getPageMetaTags()";"9";"1832223";"1832223";"1023460";"1023460"
"SCRIPT_API";"dw.catalog.Product#getPageTitle()";"8";"214315";"214315";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getPriceModel()";"177";"37903866";"37903866";"12193981";"12193981"
"SCRIPT_API";"dw.catalog.Product#getPriceModel(dw.catalog.ProductOptionModel)";"23";"1987074";"1987074";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getPrimaryCategory()";"26";"476543";"476543";"4938";"4938"
"SCRIPT_API";"dw.catalog.Product#getShortDescription()";"16";"579081";"579081";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getStepQuantity()";"9";"73870";"73870";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getTemplate()";"8";"31790";"31790";"922";"922"
"SCRIPT_API";"dw.catalog.Product#getVariationModel()";"75";"1404590";"1404590";"0";"0"
"SCRIPT_API";"dw.catalog.Product#isBundle()";"2";"9041";"9041";"250";"250"
"SCRIPT_API";"dw.catalog.Product#isMaster()";"242";"421249";"421249";"18154";"18154"
"SCRIPT_API";"dw.catalog.Product#isOnline()";"16";"468087";"468087";"0";"0"
"SCRIPT_API";"dw.catalog.Product#isVariant()";"59";"197854";"197854";"1762";"1762"
"SCRIPT_API";"dw.catalog.Product#isVariationGroup()";"30";"54281";"54281";"643";"643"
"SCRIPT_API";"dw.catalog.ProductAttributeModel#getVisibleAttributeGroups()";"9";"120091";"120091";"1120";"1120"
"SCRIPT_API";"dw.catalog.ProductAvailabilityLevels#getBackorder()";"23";"34812";"34812";"674";"674"
"SCRIPT_API";"dw.catalog.ProductAvailabilityLevels#getInStock()";"46";"50884";"50884";"870";"870"
"SCRIPT_API";"dw.catalog.ProductAvailabilityLevels#getNotAvailable()";"30";"41042";"41042";"842";"842"
"SCRIPT_API";"dw.catalog.ProductAvailabilityLevels#getPreorder()";"23";"46509";"46509";"1227";"1227"
"SCRIPT_API";"dw.catalog.ProductAvailabilityModel#getAvailabilityLevels(Number)";"30";"6182467";"6182467";"1918473";"1918473"
"SCRIPT_API";"dw.catalog.ProductAvailabilityModel#getInventoryRecord()";"53";"172546";"172546";"2108";"2108"
"SCRIPT_API";"dw.catalog.ProductAvailabilityModel#isOrderable(Number)";"37";"1896438";"1896438";"0";"0"
"SCRIPT_API";"dw.catalog.ProductInventoryRecord#getATS()";"15";"854895";"854895";"0";"0"
"SCRIPT_API";"dw.catalog.ProductInventoryRecord#getInStockDate()";"15";"43870";"43870";"391";"391"
"SCRIPT_API";"dw.catalog.ProductInventoryRecord#isPerpetual()";"15";"331607";"331607";"0";"0"
"SCRIPT_API";"dw.catalog.ProductMgr#getProduct(String)";"187";"3327942";"3327942";"4932";"4932"
"SCRIPT_API";"dw.catalog.ProductOptionModel#getOptions()";"56";"518639";"518639";"2340";"2340"
"SCRIPT_API";"dw.catalog.ProductPriceInfo#getPriceBook()";"333";"376393";"376393";"9702";"9702"
"SCRIPT_API";"dw.catalog.ProductPriceModel#getPrice()";"46";"612042";"612042";"0";"0"
"SCRIPT_API";"dw.catalog.ProductPriceModel#getPrice(dw.value.Quantity)";"14";"1138383";"1138383";"100729";"100729"
"SCRIPT_API";"dw.catalog.ProductPriceModel#getPriceBookPrice(String)";"23";"2612310";"2612310";"1236556";"1236556"
"SCRIPT_API";"dw.catalog.ProductPriceModel#getPriceInfo()";"488";"10246291";"10246291";"0";"0"
"SCRIPT_API";"dw.catalog.ProductPriceModel#getPriceTable()";"23";"3177378";"3177378";"806910";"806910"
"SCRIPT_API";"dw.catalog.ProductPriceModel#isPriceRange()";"8";"17807047";"17807047";"12561872";"12561872"
"SCRIPT_API";"dw.catalog.ProductPriceTable#getQuantities()";"23";"148344";"148344";"390";"390"
"SCRIPT_API";"dw.catalog.ProductSearchHit#getDiscountedPromotionIDs()";"155";"9241566";"9241566";"92914";"92914"
"SCRIPT_API";"dw.catalog.ProductSearchHit#getFirstRepresentedProduct()";"155";"2560472";"2560472";"16109";"16109"
"SCRIPT_API";"dw.catalog.ProductSearchHit#getFirstRepresentedProductID()";"28";"78444";"78444";"674";"674"
"SCRIPT_API";"dw.catalog.ProductSearchHit#getMaxPrice()";"329";"1027442";"1027442";"14864";"14864"
"SCRIPT_API";"dw.catalog.ProductSearchHit#getMinPrice()";"329";"2203485";"2203485";"2760";"2760"
"SCRIPT_API";"dw.catalog.ProductSearchHit#getProduct()";"19";"209051";"209051";"0";"0"
"SCRIPT_API";"dw.catalog.ProductSearchHit#getProductID()";"654";"537475";"537475";"31329";"31329"
"SCRIPT_API";"dw.catalog.ProductSearchHit#getRepresentedVariationValues(Object)";"155";"13121757";"13121757";"0";"0"
"SCRIPT_API";"dw.catalog.ProductSearchModel#getCategory()";"268";"419876";"419876";"15760";"15760"
"SCRIPT_API";"dw.catalog.ProductSearchModel#getPageMetaTags()";"24";"1109041";"1109041";"0";"0"
"SCRIPT_API";"dw.catalog.ProductSearchModel#getProductSearchHit(dw.catalog.Product)";"174";"77988763";"77988763";"255366";"255366"
"SCRIPT_API";"dw.catalog.ProductSearchModel#getProductSearchHits()";"76";"19932412";"19932412";"898163";"898163"
"SCRIPT_API";"dw.catalog.ProductSearchModel#getRefinements()";"40";"5758388";"5758388";"2850";"2850"
"SCRIPT_API";"dw.catalog.ProductSearchModel#getSearchPhraseSuggestions()";"24";"367631";"367631";"0";"0"
"SCRIPT_API";"dw.catalog.ProductSearchModel#isCategorySearch()";"48";"76272";"76272";"1185";"1185"
"SCRIPT_API";"dw.catalog.ProductSearchModel#isPersonalizedSort()";"14";"680614";"680614";"0";"0"
"SCRIPT_API";"dw.catalog.ProductSearchModel#isRefinedCategorySearch()";"24";"303644";"303644";"0";"0"
"SCRIPT_API";"dw.catalog.ProductSearchModel#search()";"198";"228486069";"228486069";"23814217";"23814217"
"SCRIPT_API";"dw.catalog.ProductSearchModel#setCategoryID(String)";"24";"366579";"366579";"0";"0"
"SCRIPT_API";"dw.catalog.ProductSearchModel#setPriceMax(Number)";"24";"277796";"277796";"0";"0"
"SCRIPT_API";"dw.catalog.ProductSearchModel#setPriceMin(Number)";"24";"722554";"722554";"0";"0"
"SCRIPT_API";"dw.catalog.ProductSearchModel#setRecursiveCategorySearch(Boolean)";"24";"271344";"271344";"640";"640"
"SCRIPT_API";"dw.catalog.ProductSearchModel#urlSortingRule(String,dw.catalog.SortingRule)";"192";"3596264";"3596264";"0";"0"
"SCRIPT_API";"dw.catalog.ProductSearchModel()";"198";"25605195";"25605195";"2281051";"2281051"
"SCRIPT_API";"dw.catalog.ProductVariationAttribute#getAttributeID()";"160";"290700";"290700";"46147";"46147"
"SCRIPT_API";"dw.catalog.ProductVariationAttribute#getDisplayName()";"46";"8255747";"8255747";"4800224";"4800224"
"SCRIPT_API";"dw.catalog.ProductVariationAttribute#getID()";"122";"200292";"200292";"3977";"3977"
"SCRIPT_API";"dw.catalog.ProductVariationAttributeValue#equals(Object)";"68";"280114";"280114";"6572";"6572"
"SCRIPT_API";"dw.catalog.ProductVariationAttributeValue#getDescription()";"279";"8554435";"8554435";"6205626";"6205626"
"SCRIPT_API";"dw.catalog.ProductVariationAttributeValue#getDisplayValue()";"355";"3759919";"3759919";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationAttributeValue#getID()";"298";"466074";"466074";"22464";"22464"
"SCRIPT_API";"dw.catalog.ProductVariationAttributeValue#getImage(String,Number)";"183";"24794460";"24794460";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationAttributeValue#getImages(String)";"23";"2937394";"2937394";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationAttributeValue#getValue()";"473";"2744551";"2744551";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationModel#getAllValues(dw.catalog.ProductVariationAttribute)";"74";"3484898";"3484898";"1022062";"1022062"
"SCRIPT_API";"dw.catalog.ProductVariationModel#getImages(String)";"18";"4979593";"4979593";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationModel#getMaster()";"23";"75810";"75810";"530";"530"
"SCRIPT_API";"dw.catalog.ProductVariationModel#getProductVariationAttributes()";"41";"986417";"986417";"1172";"1172"
"SCRIPT_API";"dw.catalog.ProductVariationModel#getSelectedValue(dw.catalog.ProductVariationAttribute)";"46";"851043";"851043";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationModel#getSelectedVariant()";"32";"437955";"437955";"119942";"119942"
"SCRIPT_API";"dw.catalog.ProductVariationModel#getVariants()";"16";"1003636";"1003636";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationModel#hasOrderableVariants(dw.catalog.ProductVariationAttribute,dw.catalog.ProductVariationAttributeValue)";"96";"24868049";"24868049";"12721154";"12721154"
"SCRIPT_API";"dw.catalog.ProductVariationModel#setSelectedAttributeValue(String,String)";"10";"835376";"835376";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationModel#url(String,Object[])";"9";"145186";"145186";"0";"0"
