"Type";"Name";"Count";"TotalTime";"OwnTime";"TotalWaitTime";"OwnWaitTime"
"ISML";"app_storefront_base/default/slots/product/homePageProductSlot";"1";"883096";"738243";"533";"0"
"ONREQUEST";"/Sites-RefArch-Site/-/null-null";"1";"22587653";"22587653";"14220197";"14220197"
"ONREQUEST";"/Sites-RefArch-Site/en_US/ConsentTracking-GetContent";"1";"891936";"891936";"723";"723"
"ONREQUEST";"/Sites-RefArch-Site/en_US/ConsentTracking-SetConsent";"1";"934907";"934907";"184";"184"
"ONREQUEST";"/Sites-RefArch-Site/en_US/__Analytics-Start";"1";"2651918";"2651918";"1100";"1100"
"PIPELINE_NODE";"bc_api:Assign";"2";"504479";"504479";"0";"0"
"SCRIPT_API";"dw.campaign.Promotion#getID()";"4";"20510";"20510";"0";"0"
"SCRIPT_API";"dw.campaign.PromotionMgr#getActiveCustomerPromotions()";"1";"319336";"319336";"0";"0"
"SCRIPT_API";"dw.campaign.PromotionPlan#getProductPromotions()";"1";"205443";"205443";"0";"0"
"SCRIPT_API";"dw.campaign.SlotContent#getContent()";"6";"26190";"26190";"0";"0"
"SCRIPT_API";"dw.catalog.Catalog#getRoot()";"1";"24250";"24250";"10";"10"
"SCRIPT_API";"dw.catalog.CatalogMgr#getSiteCatalog()";"1";"23521";"23521";"521";"521"
"SCRIPT_API";"dw.catalog.Category#getDisplayName()";"2";"45990";"45990";"0";"0"
"SCRIPT_API";"dw.catalog.Category#getID()";"4";"4440";"4440";"301";"301"
"SCRIPT_API";"dw.catalog.Category#getOnlineSubCategories()";"3";"4093307";"4093307";"2872402";"2872402"
"SCRIPT_API";"dw.catalog.Category#hasOnlineProducts()";"8";"4211957";"4211957";"2720021";"2720021"
"SCRIPT_API";"dw.catalog.Category#hasOnlineSubCategories()";"7";"82511";"82511";"0";"0"
"SCRIPT_API";"dw.catalog.PriceBook#getID()";"10";"9051";"9051";"213";"213"
"SCRIPT_API";"dw.catalog.PriceBook#getParentPriceBook()";"7";"10050";"10050";"200";"200"
"SCRIPT_API";"dw.catalog.PriceBookMgr#getApplicablePriceBooks()";"1";"11791";"11791";"0";"0"
"SCRIPT_API";"dw.catalog.PriceBookMgr#setApplicablePriceBooks(dw.catalog.PriceBook[])";"2";"81012";"81012";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getBrand()";"1";"2910";"2910";"131";"131"
"SCRIPT_API";"dw.catalog.Product#getID()";"20";"27911";"27911";"1933";"1933"
"SCRIPT_API";"dw.catalog.Product#getImages(String)";"5";"1211333";"1211333";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getName()";"1";"24720";"24720";"0";"0"
"SCRIPT_API";"dw.catalog.Product#getPriceModel()";"5";"4450862";"4450862";"2882199";"2882199"
"SCRIPT_API";"dw.catalog.Product#isMaster()";"5";"10800";"10800";"391";"391"
"SCRIPT_API";"dw.catalog.Product#isVariant()";"4";"18110";"18110";"39";"39"
"SCRIPT_API";"dw.catalog.ProductMgr#getProduct(String)";"5";"92143";"92143";"0";"0"
"SCRIPT_API";"dw.catalog.ProductPriceInfo#getPriceBook()";"10";"10501";"10501";"211";"211"
"SCRIPT_API";"dw.catalog.ProductPriceModel#getPriceInfo()";"15";"758044";"758044";"0";"0"
"SCRIPT_API";"dw.catalog.ProductSearchHit#getDiscountedPromotionIDs()";"5";"317477";"317477";"106";"106"
"SCRIPT_API";"dw.catalog.ProductSearchHit#getFirstRepresentedProduct()";"5";"58750";"58750";"1031";"1031"
"SCRIPT_API";"dw.catalog.ProductSearchHit#getFirstRepresentedProductID()";"4";"13610";"13610";"69";"69"
"SCRIPT_API";"dw.catalog.ProductSearchHit#getMaxPrice()";"11";"36159";"36159";"0";"0"
"SCRIPT_API";"dw.catalog.ProductSearchHit#getMinPrice()";"11";"74002";"74002";"392";"392"
"SCRIPT_API";"dw.catalog.ProductSearchHit#getProduct()";"1";"11321";"11321";"1";"1"
"SCRIPT_API";"dw.catalog.ProductSearchHit#getProductID()";"18";"16881";"16881";"1061";"1061"
"SCRIPT_API";"dw.catalog.ProductSearchHit#getRepresentedVariationValues(Object)";"5";"403807";"403807";"0";"0"
"SCRIPT_API";"dw.catalog.ProductSearchModel#getProductSearchHit(dw.catalog.Product)";"6";"7005027";"7005027";"6697";"6697"
"SCRIPT_API";"dw.catalog.ProductSearchModel#getProductSearchHits()";"4";"56701";"56701";"1";"1"
"SCRIPT_API";"dw.catalog.ProductSearchModel#search()";"6";"12245866";"12245866";"2936934";"2936934"
"SCRIPT_API";"dw.catalog.ProductSearchModel()";"6";"735192";"735192";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationAttributeValue#getDescription()";"9";"41202";"41202";"33";"33"
"SCRIPT_API";"dw.catalog.ProductVariationAttributeValue#getDisplayValue()";"9";"86580";"86580";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationAttributeValue#getID()";"9";"17120";"17120";"1291";"1291"
"SCRIPT_API";"dw.catalog.ProductVariationAttributeValue#getImage(String,Number)";"9";"1267552";"1267552";"0";"0"
"SCRIPT_API";"dw.catalog.ProductVariationAttributeValue#getValue()";"18";"132062";"132062";"0";"0"
"SCRIPT_API";"dw.catalog.SearchModel#getCount()";"6";"94421";"94421";"430";"430"
"SCRIPT_API";"dw.catalog.SearchModel#setSearchPhrase(String)";"6";"18650";"18650";"1";"1"
"SCRIPT_API";"dw.catalog.Variant#getBrand()";"4";"33091";"33091";"312";"312"
"SCRIPT_API";"dw.catalog.Variant#getName()";"4";"637901";"637901";"0";"0"
"SCRIPT_API";"dw.content.Content#getID()";"7";"11430";"11430";"150";"150"
"SCRIPT_API";"dw.content.Content#getName()";"7";"136543";"136543";"0";"0"
"SCRIPT_API";"dw.content.Content#getPageDescription()";"7";"75890";"75890";"0";"0"
"SCRIPT_API";"dw.content.Content#getPageKeywords()";"7";"64930";"64930";"0";"0"
"SCRIPT_API";"dw.content.Content#getPageMetaTags()";"7";"143222";"143222";"0";"0"
"SCRIPT_API";"dw.content.Content#getPageTitle()";"7";"88820";"88820";"0";"0"
"SCRIPT_API";"dw.content.Content#getTemplate()";"7";"9521";"9521";"0";"0"
"SCRIPT_API";"dw.content.Content#isOnline()";"9";"390607";"390607";"0";"0"
"SCRIPT_API";"dw.content.ContentMgr#getContent(String)";"10";"242644";"242644";"756";"756"
"SCRIPT_API";"dw.content.MarkupText#getMarkup()";"1";"12690";"12690";"130";"130"
"SCRIPT_API";"dw.content.MediaFile#getAbsURL()";"5";"105101";"105101";"0";"0"
"SCRIPT_API";"dw.content.MediaFile#getAlt()";"14";"14890";"14890";"770";"770"
"SCRIPT_API";"dw.content.MediaFile#getTitle()";"14";"16221";"16221";"627";"627"
"SCRIPT_API";"dw.content.MediaFile#getURL()";"14";"17515725";"17515725";"12531923";"12531923"
"SCRIPT_API";"dw.customer.Customer#getProfile()";"2";"11870";"11870";"550";"550"
"SCRIPT_API";"dw.experience.PageMgr#getPage(String)";"1";"41651";"41651";"0";"0"
"SCRIPT_API";"dw.io.PrintWriter#print(String)";"1";"4440";"4440";"210";"210"
"SCRIPT_API";"dw.object.ExtensibleObject#getCustom()";"43";"156008";"156008";"3107";"3107"
"SCRIPT_API";"dw.object.PersistentObject#getUUID()";"12";"30722";"30722";"1931";"1931"
"SCRIPT_API";"dw.order.BasketMgr#getCurrentBasket()";"1";"343316";"343316";"235";"235"
"SCRIPT_API";"dw.system.HookMgr#callHook(String,String,Object[])";"3";"63071";"63071";"0";"0"
"SCRIPT_API";"dw.system.HookMgr#hasHook(String)";"109";"1011079";"1011079";"196201";"196201"
"SCRIPT_API";"dw.system.Logger#warn(String,Object[])";"1";"1189572";"1189572";"886100";"886100"
"SCRIPT_API";"dw.system.Request#getHttpHeaders()";"109";"1836527";"1836527";"0";"0"
"SCRIPT_API";"dw.system.Request#getHttpHost()";"143";"196449";"196449";"3740";"3740"
"SCRIPT_API";"dw.system.Request#getHttpMethod()";"109";"100703";"100703";"2206";"2206"
"SCRIPT_API";"dw.system.Request#getHttpPath()";"109";"165201";"165201";"1367";"1367"
"SCRIPT_API";"dw.system.Request#getHttpQueryString()";"183";"247963";"247963";"23397";"23397"
"SCRIPT_API";"dw.system.Request#getLocale()";"122";"155792";"155792";"19706";"19706"
"SCRIPT_API";"dw.system.Request#getPageMetaData()";"5";"8201";"8201";"1242";"1242"
"SCRIPT_API";"dw.system.Request#getRequestID()";"5";"8602";"8602";"220";"220"
"SCRIPT_API";"dw.system.Request#isHttpSecure()";"109";"107630";"107630";"3206";"3206"
"SCRIPT_API";"dw.system.Request#isIncludeRequest()";"218";"175672";"175672";"8447";"8447"
"SCRIPT_API";"dw.system.Response#getWriter()";"1";"664493";"664493";"0";"0"
"SCRIPT_API";"dw.system.Response#setContentType(String)";"1";"6180";"6180";"680";"680"
"SCRIPT_API";"dw.system.Response#setExpires(Date)";"14";"48019";"48019";"3721";"3721"
"SCRIPT_API";"dw.system.Response#setHttpHeader(String,String)";"218";"312141";"312141";"7138";"7138"
"SCRIPT_API";"dw.system.Response#setVaryBy(String)";"5";"8641";"8641";"81";"81"
"SCRIPT_API";"dw.system.Session#getCurrency()";"151";"538429";"538429";"0";"0"
"SCRIPT_API";"dw.system.Session#getPrivacy()";"15";"27601";"27601";"1370";"1370"
"SCRIPT_API";"dw.system.Session#setTrackingAllowed(Boolean)";"1";"12281";"12281";"11";"11"
"SCRIPT_API";"dw.system.Site#getAllowedLocales()";"2";"19410";"19410";"0";"0"
"SCRIPT_API";"dw.system.Site#getCurrent()";"4";"129761";"129761";"1020";"1020"
"SCRIPT_API";"dw.system.Site#getID()";"2";"4760";"4760";"70";"70"
"SCRIPT_API";"dw.system.Site#getPageMetaTags()";"1";"197044";"197044";"0";"0"
"SCRIPT_API";"dw.system.Site#getPreferences()";"1";"20631";"20631";"0";"0"
"SCRIPT_API";"dw.system.System#getInstanceType()";"1";"5560";"5560";"510";"510"
"SCRIPT_API";"dw.template.ISML#renderTemplate(String,Object)";"21";"29164073";"3234326";"5051158";"670"
"SCRIPT_API";"dw.util.ArrayList()";"5";"11741";"11741";"250";"250"
"SCRIPT_API";"dw.util.Collection#getLength()";"6";"12659";"12659";"258";"258"
"SCRIPT_API";"dw.util.Collection#iterator()";"14";"36571";"36571";"2065";"2065"
"SCRIPT_API";"dw.util.Currency#getCurrencyCode()";"126";"80999";"80999";"4037";"4037"
"SCRIPT_API";"dw.util.Currency#getDefaultFractionDigits()";"116";"66880";"66880";"3463";"3463"
"SCRIPT_API";"dw.util.Currency#getName()";"116";"68515";"68515";"2928";"2928"
"SCRIPT_API";"dw.util.Currency#getSymbol()";"116";"67320";"67320";"2730";"2730"
"SCRIPT_API";"dw.util.Decimal#get()";"5";"6650";"6650";"111";"111"
"SCRIPT_API";"dw.util.Decimal#toString()";"5";"6910";"6910";"121";"121"
"SCRIPT_API";"dw.util.HashMap()";"1";"3760";"3760";"440";"440"
"SCRIPT_API";"dw.util.Iterator#hasNext()";"36";"51218";"51218";"2950";"2950"
"SCRIPT_API";"dw.util.Iterator#next()";"31";"81772";"81772";"780";"780"
"SCRIPT_API";"dw.util.List#indexOf(Object)";"32";"32639";"32639";"1217";"1217"
"SCRIPT_API";"dw.util.List#size()";"34";"82901";"82901";"3242";"3242"
"SCRIPT_API";"dw.util.Locale#getCountry()";"2";"5840";"5840";"30";"30"
"SCRIPT_API";"dw.util.Locale#getDisplayCountry()";"2";"14110";"14110";"41";"41"
"SCRIPT_API";"dw.util.Locale#getDisplayLanguage()";"2";"3610";"3610";"22";"22"
"SCRIPT_API";"dw.util.Locale#getDisplayName()";"2";"32040";"32040";"0";"0"
"SCRIPT_API";"dw.util.Locale#getID()";"76";"54520";"54520";"2507";"2507"
"SCRIPT_API";"dw.util.Locale#getLanguage()";"3";"4820";"4820";"119";"119"
"SCRIPT_API";"dw.util.Locale#getLocale(String)";"13";"62363";"62363";"22";"22"
"SCRIPT_API";"dw.util.StringUtils#formatMoney(dw.value.Money)";"5";"513170";"513170";"0";"0"
"SCRIPT_API";"dw.value.Money#getCurrencyCode()";"5";"6681";"6681";"121";"121"
"SCRIPT_API";"dw.value.Money#getDecimalValue()";"10";"13560";"13560";"440";"440"
"SCRIPT_API";"dw.value.Money#getValue()";"20";"15572";"15572";"624";"624"
"SCRIPT_API";"dw.value.Money#getValueOrNull()";"5";"7410";"7410";"111";"111"
"SCRIPT_API";"dw.value.Money#isAvailable()";"17";"12922";"12922";"577";"577"
"SCRIPT_API";"dw.web.CSRFProtection#generateToken()";"36";"767717";"767717";"0";"0"
"SCRIPT_API";"dw.web.CSRFProtection#getTokenName()";"36";"131171";"131171";"10412";"10412"
"SCRIPT_API";"dw.web.CSRFProtection#validateRequest()";"1";"736143";"736143";"0";"0"
"SCRIPT_API";"dw.web.LoopIterator#getCount()";"20";"28059";"28059";"4282";"4282"
"SCRIPT_API";"dw.web.PageMetaData#addPageMetaTags(Array)";"1";"19900";"19900";"60";"60"
"SCRIPT_API";"dw.web.PageMetaData#getDescription()";"5";"3271";"3271";"152";"152"
"SCRIPT_API";"dw.web.PageMetaData#getKeywords()";"5";"3050";"3050";"90";"90"
"SCRIPT_API";"dw.web.PageMetaData#getPageMetaTags()";"5";"13851";"13851";"0";"0"
"SCRIPT_API";"dw.web.PageMetaData#getTitle()";"5";"4621";"4621";"252";"252"
"SCRIPT_API";"dw.web.PageMetaTag#getContent()";"3";"3570";"3570";"30";"30"
"SCRIPT_API";"dw.web.PageMetaTag#getID()";"4";"4628";"4628";"107";"107"
"SCRIPT_API";"dw.web.PageMetaTag#isName()";"6";"8830";"8830";"221";"221"
"SCRIPT_API";"dw.web.PageMetaTag#isProperty()";"1";"2201";"2201";"21";"21"
"SCRIPT_API";"dw.web.PageMetaTag#isTitle()";"3";"7140";"7140";"129";"129"
"SCRIPT_API";"dw.web.Resource#msg(String,String,String)";"37";"887284";"887284";"2703";"2703"
"SCRIPT_API";"dw.web.Resource#msgf(String,String,String,Object[])";"19";"841093";"841093";"0";"0"
"SCRIPT_API";"dw.web.URL#appendCSRFTokenBM()";"3";"135704";"135704";"0";"0"
"SCRIPT_API";"dw.web.URL#relative()";"10";"24402";"24402";"201";"201"
"SCRIPT_API";"dw.web.URL#toString()";"42";"1729621";"1729621";"0";"0"
"SCRIPT_API";"dw.web.URLUtils#https(String,String[])";"3";"22801";"22801";"780";"780"
"SCRIPT_API";"dw.web.URLUtils#staticURL(String)";"13";"7609741";"7609741";"5048203";"5048203"
"SCRIPT_API";"dw.web.URLUtils#url(String,String[])";"53";"272063";"272063";"5261";"5261"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Account.js#Header";"2";"7864384";"6031098";"883554";"864885"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Cart.js#MiniCart";"1";"4020774";"2493967";"182";"0"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/ConsentTracking.js#Check";"1";"2757350";"1669654";"0";"0"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/ConsentTracking.js#GetContent";"1";"3435312";"2572061";"222";"0"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/ConsentTracking.js#SetConsent";"1";"3925432";"2222001";"220";"0"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Default.js#Start";"1";"18576120";"3465758";"5234649";"0"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Page.js#Include";"7";"19549439";"13129008";"1197105";"282862"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Page.js#IncludeHeaderMenu";"1";"12621711";"2791905";"5595306";"0"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Page.js#Locale";"2";"4508233";"3287823";"409";"0"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Tile.js#Show";"5";"85717280";"26676298";"19898394";"1531766"
"SF_PAGE";"/Sites-RefArch-Site/-/null-null";"1";"19962995";"1386875";"5509820";"275171"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Account-Header";"2";"8305253";"440869";"883531";"0"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Cart-MiniCart";"1";"4298909";"278135";"0";"0"
"SF_PAGE";"/Sites-RefArch-Site/en_US/ConsentTracking-Check";"1";"3056896";"299546";"27";"66"
"SF_PAGE";"/Sites-RefArch-Site/en_US/ConsentTracking-GetContent";"1";"3651147";"215835";"136";"0"
"SF_PAGE";"/Sites-RefArch-Site/en_US/ConsentTracking-SetConsent";"1";"4169866";"244434";"523";"303"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Page-Include";"7";"20691378";"1141939";"1198730";"1625"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Page-IncludeHeaderMenu";"1";"12779994";"158283";"5594819";"0"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Page-Locale";"2";"4914370";"406137";"1445";"1036"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Tile-Show";"5";"87255018";"1537738";"19898968";"574"
"SF_PAGE";"/Sites-RefArch-Site/en_US/__SYSTEM__Slot-Render";"6";"27614787";"3571636";"13680274";"1524"
"SF_PAGE";"/Sites-RefArch-Site/en_US/__SYSTEM__Slot-Request";"6";"26713710";"26713710";"17415080";"17415080"
